18482 16606988.9230
11636 4699 6982.0288
12114 4699 8336.5146
4699 12130 4078.3169
4699 12706 1530.6720
4699 13346 6819.5479
4699 13495 3708.4561
4699 13567 2377.8140
4699 14007 3343.6760
4699 14330 8344.4199
14619 4699 3272.8501
4699 15029 8649.7217
15297 4699 9800.0693
15502 4699 6561.4072
4699 15529 9457.2344
4699 16150 6733.2891
17173 4699 3277.3931
18119 4699 2408.4509
18509 4699 5754.0601
4699 18652 1351.6260
4699 18769 4857.2769
105 4322 7284.7319
4322 832 4086.9360
4322 839 4193.1768
1483 4322 311.7440
1931 4322 9357.9434
4699 4322 3490.2749
6820 4322 4947.2139
7822 4322 5463.8608
4322 8770 5454.0239
4322 9608 9059.0918
4322 12630 9499.5986
4322 13030 7794.2251
14017 4322 7981.0591
4322 17872 5928.4888
17894 4322 8659.9219
18183 4322 4932.1201
18769 4322 5944.6548
10950 3862 7495.2949
4322 10950 6580.7588
4699 10950 9330.7998
10950 6627 1205.0950
7072 10950 438.4930
9241 10950 6352.2402
10950 9459 1407.7190
10950 10565 3815.8059
10950 13077 3187.4241
10950 17059 6489.8491
17770 10950 5203.3750
18769 10950 4470.9082
4791 1945 736.0550
4791 2742 3907.1311
4791 3158 7376.7700
4791 3724 4316.5488
4791 4647 2351.9719
4791 4857 6036.6919
5223 4791 9248.6699
4791 5249 5654.0898
7612 4791 8267.7256
4791 10834 114.8790
11501 4791 2248.3760
4791 12033 4155.3501
12755 4791 3836.3259
4791 15042 2686.8689
4791 15215 9556.4424
16556 4791 2704.9189
17813 4791 9652.2588
541 4647 2222.3040
1018 4647 352.0930
1462 4647 823.2600
1647 4647 7926.0801
1731 4647 8799.1182
4647 2140 3129.4551
4647 2508 5040.3682
3149 4647 6381.8618
3154 4647 1463.8521
3394 4647 1677.1390
4647 3688 3815.8240
3877 4647 9947.0811
4647 4082 9469.9150
4647 4415 4727.8828
4484 4647 731.1600
4674 4647 5135.6519
4647 4791 8322.6943
4647 5186 3362.3911
4647 5506 7384.0278
5579 4647 4994.3960
6467 4647 2587.2500
7042 4647 2419.9880
4647 7068 4755.8608
7489 4647 8031.3511
7715 4647 1457.0660
4647 8112 899.7960
4647 8295 2280.3259
4647 8489 4904.2451
9965 4647 550.0520
4647 10511 7255.6348
4647 10921 6410.1572
10970 4647 6931.9141
11202 4647 8719.4873
4647 11298 603.6490
11631 4647 7630.3252
4647 11753 2535.3120
4647 12383 93.7590
12383 4647 93.7590
4647 12755 8078.0679
4647 12824 9657.2314
13813 4647 4187.3101
4647 13985 9557.6123
14442 4647 1395.1580
15449 4647 3902.3789
4647 16228 9417.0752
16680 4647 6395.2402
17521 4647 9909.8477
4647 17594 5092.4639
17785 4647 2125.1150
17879 4647 9718.6035
18586 4647 616.5900
13399 388 9248.7627
13399 1440 4054.5911
13399 1441 189.8330
1608 13399 677.0160
13399 1887 4879.5098
13399 4024 2363.4160
4463 13399 1583.1720
13399 5173 4437.3799
13399 5709 3505.6411
5807 13399 8001.9038
13399 6092 6582.2422
13399 6706 6840.6240
6820 13399 8515.6689
8331 13399 7261.5781
8509 13399 1243.0980
13399 8694 8045.7080
8950 13399 8125.3389
10145 13399 4455.8462
11062 13399 7390.4121
11866 13399 6227.6548
11867 13399 9989.3604
13399 11979 2471.2700
12306 13399 8933.8398
13502 13399 3182.7280
13520 13399 9867.1328
13399 14438 1297.2560
13399 14949 3966.6570
13399 15940 8250.9893
13399 16038 6282.5010
16088 13399 1968.5610
17252 13399 7349.5830
18263 13399 1325.5370
13502 263 5865.2529
383 13502 4261.2358
1952 13502 3292.5139
13502 2396 181.8300
13502 5910 8227.5381
6320 13502 2769.1169
13502 8950 2149.5029
9385 13502 817.5300
9804 13502 566.1820
13502 10353 7473.7568
13502 11781 5553.8042
11867 13502 6505.9702
11979 13502 5420.9370
13502 13399 221.2060
13502 15357 8472.1953
18136 13502 8081.6831
13502 8950 5821.7778
87 777 8848.5264
88 777 7714.3979
777 184 1687.0310
215 777 3109.7620
777 686 3725.4009
812 777 4979.5459
777 947 5807.9438
777 1067 6997.9829
777 1322 2031.5110
777 1615 2283.4519
777 1673 9725.1670
1701 777 4722.1841
777 2092 1874.6700
777 2748 4957.2041
777 2844 3442.0439
2963 777 4884.0459
777 3138 511.0090
3286 777 2365.9939
777 3367 1390.0170
777 3725 8448.2979
777 4241 352.2450
777 4488 3575.7471
4840 777 3787.2339
777 4915 6741.1060
777 5018 2635.7600
5118 777 4455.5039
5171 777 8261.8740
5295 777 1096.8070
777 5362 4069.8191
777 5497 7695.2412
5800 777 3128.3181
5873 777 621.6540
6014 777 7860.1899
777 6015 8205.6162
6100 777 9760.8604
6290 777 7250.0679
777 6599 9786.8740
777 6735 7745.4248
777 6777 4669.2202
6812 777 6040.4839
7663 777 7256.4199
777 8127 832.1670
8791 777 2746.0439
8892 777 2775.2830
9181 777 7443.7598
9198 777 5533.4258
777 9323 3088.4299
9480 777 8671.4316
777 9655 1146.4750
777 9727 974.6200
9831 777 6531.6230
9955 777 9352.0908
10291 777 2876.4519
10911 777 9118.5117
777 11606 5179.6782
12138 777 8231.6738
777 12647 9809.4629
777 12825 6941.7500
777 13555 8520.4229
777 13665 2970.1890
777 14059 2121.4709
14189 777 5716.2339
14695 777 9615.4863
14751 777 4579.5391
777 14770 3088.0271
777 14898 4539.6519
777 15250 2320.2380
777 15361 4255.8091
15544 777 7628.0820
15615 777 991.6700
777 15655 7918.6372
16303 777 39.6450
16720 777 9787.0801
777 17082 5432.4502
777 17096 8905.5918
17167 777 4857.1348
17196 777 612.1280
777 17830 2674.5710
777 17964 2977.3789
18409 777 1588.5880
18669 777 3583.6860
1412 777 5569.2388
1412 2090 3710.0591
7532 1412 3801.8250
9187 1412 9033.2627
10730 1412 5820.0752
2134 262 4932.2690
2134 4439 3065.4509
5505 2134 5367.2578
5760 2134 4184.5049
2134 10006 5154.3379
15987 2134 7732.5591
17400 2134 9250.8535
737 2373 1534.0400
2373 10440 6767.5928
12882 2373 8356.1807
16217 2373 2697.3411
2373 18558 3910.9309
18762 2373 4582.5928
239 12882 5637.5830
1376 12882 3615.8560
12882 2373 709.6630
2593 12882 8610.4717
2913 12882 1386.1219
3812 12882 1531.4890
3960 12882 7576.2441
4320 12882 8834.7432
5463 12882 4202.0010
10095 12882 9356.3398
10440 12882 814.7720
10615 12882 2348.8120
10773 12882 1508.1940
11212 12882 4467.4219
11536 12882 1462.4670
12882 14143 5339.9561
12882 14299 4159.8091
12882 16566 9922.5488
17502 12882 84.0450
11212 1540 9442.2334
3393 11212 8276.9766
11212 4320 5059.3281
6613 11212 9945.2207
8100 11212 1302.4740
11212 10332 3276.3459
11212 10344 9584.3779
11212 10348 3016.8269
11212 10440 8141.5098
11212 10451 3608.9241
10625 11212 9603.9775
11622 11212 3458.8101
12845 11212 5340.5571
11212 12858 6280.1392
11212 12882 7219.6270
13211 11212 1110.2350
14299 11212 1209.5520
11212 12845 9324.9053
12882 12845 8608.5791
7878 4059 7424.5420
41 45 9401.9082
41 282 9187.0137
902 41 4748.7598
41 1228 6913.5908
1550 41 6762.6938
6055 41 9224.2676
41 7400 2500.6140
41 7660 1421.4470
8103 41 642.1240
41 9245 1005.5330
41 11707 1558.9449
13555 41 2669.1799
41 13822 1951.0640
41 16342 1835.5260
41 16349 5761.0132
18437 41 3702.8491
7530 902 5406.2158
8039 902 8117.5352
902 9202 9275.9570
902 15992 2168.9099
16367 902 6135.7769
902 18040 1393.1780
41 8039 4672.5342
8039 902 9394.2930
1225 8039 9304.3242
2177 8039 7052.2690
3587 8039 4424.6641
8039 4175 3936.7151
8039 4798 9814.7227
13895 8039 6559.2012
13896 8039 639.1250
8039 15130 8281.3994
16183 8039 8394.7275
17596 8039 6400.1392
9202 167 1355.1860
9202 2177 5078.0552
4175 9202 3717.5520
9202 12853 5711.9419
9202 12937 5509.8618
9202 15018 194.4670
17596 9202 4364.0708
10609 14936 1083.7850
17092 10609 4103.9971
18122 10609 2336.9180
37 18122 5756.3188
18122 865 514.1420
18122 1164 7576.9951
1164 18122 7576.9951
1394 18122 7566.4111
1640 18122 8672.2275
1669 18122 1513.7100
2093 18122 9897.4863
2096 18122 6618.7769
18122 2495 1271.1550
2836 18122 8462.3164
18122 2964 2915.9021
18122 3222 7378.8071
3686 18122 2612.9751
18122 3739 9998.1484
3974 18122 4735.9409
18122 4608 2964.2351
4820 18122 4356.7412
18122 4843 734.5230
4949 18122 9844.6592
18122 5117 5440.5259
18122 5128 4838.5210
5209 18122 4697.9292
18122 5246 3713.1970
18122 5790 1290.1920
5930 18122 7617.7202
6746 18122 7849.2642
6807 18122 6752.8501
18122 7125 5776.3340
18122 7173 1636.7720
7998 18122 410.8370
18122 8095 1983.4810
18122 9094 417.1650
18122 9200 5500.9780
9513 18122 415.3130
18122 9555 2753.2710
9596 18122 4701.1240
10353 18122 5717.5068
10609 18122 2776.4470
10661 18122 727.9420
18122 10695 6913.7808
18122 10730 2018.1340
11034 18122 7338.3892
18122 11247 2714.8230
11568 18122 8608.8623
18122 11909 3114.7229
18122 12053 6041.9121
18122 12150 6335.0762
18122 12380 8739.6123
12924 18122 1885.0040
18122 12925 9576.3457
18122 13513 1673.1290
18122 13642 9902.3340
13843 18122 5430.5908
18122 13868 4604.7939
14381 18122 2655.6050
18122 14454 2648.0681
18122 14499 5560.1641
18122 14565 8373.1123
14936 18122 1237.0300
18122 15604 1964.9720
18122 15626 8241.3076
15634 18122 3466.3689
18122 15730 3106.8669
15735 18122 5322.3809
16042 18122 3837.8479
18122 16401 6447.5952
18122 16584 6952.5718
16690 18122 2689.6379
18122 18091 5077.9438
18337 18122 7298.1738
438 10911 9064.3564
10911 1921 843.2440
2315 10911 5934.7100
10911 3367 7525.6631
10911 3875 9811.2266
4840 10911 7171.7412
5118 10911 8853.1904
5469 10911 1653.0649
6458 10911 5636.1719
10911 6591 5234.0688
10911 8384 8778.1016
10911 10910 319.1680
10911 12595 3952.9331
10911 13141 7423.6099
13597 10911 1664.1479
10911 13670 5533.6421
10911 13838 1617.9280
10911 15704 7381.9551
10911 16417 4907.6182
10911 17486 4788.7520
10911 17925 6277.1611
10911 18041 9554.6387
10911 18463 5888.0112
10911 18631 1366.4340
263 9091 5190.8120
383 9091 1122.0811
802 9091 9697.5371
9091 1952 3535.5459
9091 3343 5988.6470
5807 9091 4992.7490
9091 5910 3094.2629
9091 7294 6307.8149
9091 8279 7338.4150
8476 9091 7460.2368
8594 9091 2777.1011
8980 9091 7278.3770
9091 9385 9124.3857
9091 10353 8310.7432
9091 10581 6901.0781
10911 9091 3258.6660
9091 11781 8073.1611
9091 12546 1707.0031
9091 12588 3024.9431
9091 13502 7984.1641
9091 13812 9369.3516
9091 15357 3252.1379
15536 9091 1450.0200
9091 18136 1147.5570
29 13812 2304.3911
13812 1579 2050.3201
1945 13812 5862.3931
13812 3721 7015.9819
3793 13812 5654.5161
5825 13812 6841.2339
6383 13812 8510.8398
13812 8946 1565.1060
9091 13812 3421.4871
13812 9094 461.7450
13812 9313 7953.6338
13812 9727 6673.6250
10004 13812 4428.1172
13812 10798 6669.3081
11093 13812 200.5360
13812 11735 396.4170
12178 13812 3476.9580
12546 13812 8311.4229
12595 13812 5527.2778
12897 13812 9619.6123
14287 13812 5276.7349
15432 13812 3219.0010
16556 13812 7834.9360
16910 13812 3493.6499
17774 13812 2253.2461
18041 13812 2004.4900
7187 593 6056.6250
1329 7187 9822.2168
7187 5875 292.2030
6622 7187 1425.3740
7187 7073 789.1500
8542 7187 570.6390
7187 10204 2430.1689
7187 10830 2000.5610
11827 7187 1811.5050
7187 13198 44.1920
7187 14842 1431.1169
15647 7187 6944.6118
15877 7187 2915.2439
7187 15938 9224.2041
16810 7187 163.6130
7187 17707 3957.1641
17767 7187 7059.1401
7187 18120 3657.2629
18145 7187 8726.7627
7613 1763 8178.1050
7613 2942 6027.0342
6213 7613 7363.6948
7613 7379 9559.8027
7613 7785 7655.8989
8176 7613 9929.9902
8185 7613 3501.5291
8508 7613 8445.0488
7613 10204 9485.0049
7613 10377 870.7320
11479 7613 7965.4502
7613 12492 4001.9180
7613 13989 8707.0420
7613 15877 9146.0586
16508 7613 5651.6538
7613 16660 9477.7061
18681 7613 5815.2681
6213 7613 5429.4038
6213 15877 4677.9858
17707 3 166.9890
17707 3679 3221.3721
17707 5876 9738.8965
17707 6213 6918.0718
17707 6910 5783.9180
17707 7187 7102.5918
17707 7255 8179.9722
17707 7613 5343.7212
17707 10204 8109.9619
17707 12916 6896.8828
17707 13773 7721.2490
13968 17707 1797.1390
15877 17707 7378.6851
10204 6213 6995.7290
7187 10204 6085.7271
7889 10204 8658.1396
13936 10204 2585.3540
10204 14066 4974.1592
15877 10204 7090.5889
15877 85 9687.9297
15877 593 7257.5781
15877 1193 9426.8262
15877 1260 6692.0020
1546 15877 2430.5400
15877 2793 8836.9648
15877 3151 1652.2150
15877 3283 7073.2100
3322 15877 6424.6958
15877 3674 738.1880
15877 4012 8444.1348
4954 15877 9835.9619
15877 5567 8908.4092
15877 5600 3816.3000
15877 5757 115.6510
6213 15877 6401.6538
15877 6311 8862.9150
6797 15877 5782.5259
6877 15877 5058.4321
15877 7041 2474.5291
7187 15877 6620.5552
7290 15877 2379.2070
15877 7613 6688.6440
15877 8185 393.8480
8644 15877 857.2110
9709 15877 2530.7300
15877 9784 1922.6610
9832 15877 7325.1899
9871 15877 7556.7329
15877 10007 2883.1479
10143 15877 8875.5215
10150 15877 7807.0020
15877 10830 8711.4834
11416 15877 9231.7627
11827 15877 6262.0151
15877 11906 8827.1338
15877 12491 5168.5752
15877 13020 5180.0210
14737 15877 5010.9180
15199 15877 4227.5049
15446 15877 8978.4092
15877 15624 1802.2900
15877 15626 1962.0250
15877 15835 5376.4399
15877 16133 8422.8447
15877 16298 4581.4360
16722 15877 3880.3650
15877 17188 7954.9990
17188 15877 7954.9990
15877 17707 6411.0962
15877 18213 2394.0120
15877 18502 4143.0630
1483 13597 5277.1602
3746 13597 5128.1592
4539 13597 1950.0649
13597 8008 7722.8750
9702 13597 3839.6431
13597 10219 3698.1799
13597 11469 5183.1289
13456 13597 8866.7549
14442 13597 9164.9111
17816 13597 2869.8811
2886 11736 4411.5630
3930 11736 8525.1543
11736 4439 1803.0500
4558 11736 2304.3550
11736 6293 8660.6338
8280 11736 9402.1436
10108 11736 3344.7170
12469 11736 5912.0669
11736 15177 2272.1650
11736 15449 9751.1562
11736 16942 8524.8027
4439 1401 6169.3140
4439 2134 8591.5254
4439 6183 224.7910
4439 6671 3672.8130
10487 4439 8836.2822
4439 11736 3563.8269
13155 4439 2891.0359
4439 18508 491.7420
577 2864 3932.5430
2864 4933 2796.0979
4933 2864 2796.0979
8359 2864 4173.6948
2864 9099 2198.2419
2864 9499 9257.9629
2864 11567 85.7630
2864 17453 4046.4800
2396 670 1822.8929
2107 2396 1883.9139
8846 2396 5300.7939
2396 15091 7590.5000
1952 9804 9919.3477
2107 9804 7170.4282
9804 2396 7431.4849
9804 4383 8755.6299
8279 9804 3250.6079
8846 9804 2838.8730
9804 9227 7432.9370
14612 9804 6538.4482
9804 15091 5201.0151
9804 16396 7119.6929
1864 6682 1253.0420
6682 6884 7205.4561
9925 6682 1021.8110
6682 17097 7664.0249
9081 6682 9547.9395
9081 12869 9215.7490
6682 9925 8697.7119
2396 670 3168.6960
670 9804 653.4930
9804 4383 4907.8950
167 7463 5956.5562
167 12189 5244.3242
12937 167 7255.3130
13501 167 955.6540
13786 167 2961.6909
14348 167 6891.3579
167 15018 2208.6960
12937 167 4096.8149
12937 4091 3475.1851
6532 12937 6402.7842
9202 12937 2100.9829
9686 12937 385.3180
12685 12937 4500.0840
12937 13542 2184.9980
13617 12937 6993.8940
15018 12937 5714.1479
15132 12937 1575.1790
167 15615 3451.6140
15615 309 4745.0239
15615 648 5766.9858
777 15615 5346.3550
15615 2502 2643.3640
15615 5929 6952.6792
15615 5981 935.2180
15615 7756 4207.9922
15615 8007 4407.2241
8748 15615 4541.6309
9886 15615 6995.0049
15615 10984 7712.5181
15615 12822 4115.3018
15615 12937 5087.5249
15615 13283 7016.9722
15615 13932 2103.9609
14348 15615 1718.3220
15133 15615 5151.6431
15310 15615 7818.1089
15615 17179 7830.5850
15615 17617 6113.9238
17547 1946 2145.5850
3957 17547 1179.9500
17547 6249 5709.9678
17547 9303 4631.5200
10370 17547 3816.7871
17547 14442 9038.7441
17547 15226 8358.4180
17277 17547 3533.6631
17547 17973 8171.0161
1135 3957 8249.0723
3957 1557 5943.8428
3957 2317 6406.8208
4483 3957 898.6180
4871 3957 9972.0391
4899 3957 9389.0488
5118 3957 4684.6938
5388 3957 3043.2690
6009 3957 3977.2061
6080 3957 4260.2622
6111 3957 3042.9331
6378 3957 190.8050
6421 3957 2547.1941
7281 3957 3421.9641
3957 7826 9916.9180
7836 3957 1291.7400
8263 3957 7786.3872
3957 8343 9631.7051
8366 3957 5127.6309
9213 3957 8091.8999
10151 3957 2442.2810
3957 10256 9217.3281
10681 3957 4000.7451
3957 10777 1705.7200
3957 11324 9272.0732
3957 11606 4748.9888
11657 3957 1409.1200
3957 12109 8726.1963
12779 3957 8185.7339
3957 12878 4177.9902
13387 3957 672.3160
13932 3957 4368.7949
3957 14012 3.7960
14265 3957 6114.6968
14994 3957 4047.7681
15225 3957 8547.9668
3957 15861 8781.2119
3957 16398 6334.3540
16984 3957 6425.1948
17125 3957 4886.1660
3957 17547 7473.8110
3957 17582 7328.4468
17877 3957 3214.0181
3957 17913 3845.5439
17996 3957 3233.5991
18035 3957 4919.7378
3957 18071 9751.6914
18114 3957 2505.6721
17092 7217 3677.1631
17880 7217 3640.7280
7217 17880 911.2750
17880 9857 1862.8970
17092 17880 335.0700
18732 510 8367.8779
733 18732 4703.8662
18732 883 888.0260
1174 18732 6830.1392
1994 18732 2176.1919
18732 2714 4063.9919
3647 18732 733.5880
4749 18732 5619.7549
5905 18732 3895.6399
5983 18732 5464.5542
6056 18732 4598.6382
18732 10049 9310.0986
10087 18732 7832.2368
18732 10376 1578.1420
18732 10631 2854.2610
18732 11236 9011.3408
12499 18732 9634.5537
18732 12575 9346.4121
18732 14553 9414.3604
14572 18732 5330.8940
18732 15461 9901.5449
18732 15643 6244.4990
16834 18732 4300.7788
17565 18732 2824.8440
18732 18327 980.8420
5127 232 6270.7471
5127 276 879.7930
303 5127 5686.8262
5127 391 9706.8135
5127 549 4775.4341
683 5127 3667.7329
5127 938 4401.4438
5127 1371 4654.0400
1840 5127 1463.5450
5127 1853 9588.6777
1934 5127 24.6530
2461 5127 869.1800
5127 2664 9511.2412
5127 2714 898.7580
5127 2766 1911.8660
3021 5127 3842.5779
3022 5127 9528.2539
5127 3023 9883.2852
3095 5127 2603.4290
5127 3096 9551.6934
5127 3121 6700.4160
3432 5127 5428.2729
5127 3444 532.5350
5127 3485 6767.4878
5127 3717 3922.1851
5127 3857 8638.3994
5127 3896 743.9880
5127 4253 7085.4561
5127 4414 5422.6812
4469 5127 7796.1812
5127 4679 6975.0278
5127 4841 3109.1890
5127 4940 7873.7861
5012 5127 3093.5801
5127 5404 7855.5269
5127 5600 6936.1582
5127 5905 7738.8120
6056 5127 9539.5869
5127 6240 4439.2290
6240 5127 4439.2290
6293 5127 7484.2129
5127 6413 4468.0879
5127 6622 3723.0691
5127 6635 1699.5850
5127 6839 8396.7686
5127 7131 8693.7354
9417 5127 2324.6040
10124 5127 120.7860
10125 5127 3816.6321
5127 10297 6748.7231
10376 5127 9956.2188
10554 5127 3848.5901
10575 5127 7695.0308
5127 10631 3388.1770
10743 5127 35.4320
5127 11020 4650.6118
5127 11115 3388.7419
11141 5127 4503.5210
5127 11310 5088.3281
12258 5127 7067.4170
12286 5127 710.0990
12504 5127 2517.5271
5127 12870 9592.2100
5127 12906 3413.3259
5127 13211 81.2790
13494 5127 202.0650
13773 5127 7448.6431
14041 5127 4935.4731
14134 5127 3639.5400
5127 15163 686.4690
15461 5127 2270.0400
15897 5127 6794.7251
16043 5127 9163.5391
5127 16791 4728.8950
17061 5127 9659.7471
17418 5127 4498.5532
5127 17933 3073.0730
5127 18732 5083.2012
16791 184 6705.0840
16791 1174 7362.6172
1371 16791 1822.5360
2239 16791 4814.4419
3647 16791 7200.4360
16791 3719 9706.1348
16791 3983 9456.2080
4749 16791 7325.5630
16791 5127 740.6460
16791 5905 4263.7651
7011 16791 4815.8579
16791 7823 1058.4900
16791 9241 2755.6770
10087 16791 6495.7490
16791 10193 3269.8579
16791 10376 8885.7402
16791 10397 515.1050
16791 10631 3384.2930
10640 16791 3000.6750
12666 16791 8232.3408
14553 16791 4937.4248
16791 14678 1315.7360
15449 16791 5885.4961
15643 16791 1607.5040
16834 16791 8678.3525
17506 16791 3492.7949
683 10631 5715.2822
10631 1752 5557.1968
1819 10631 6291.4458
1994 10631 1121.5140
2714 10631 4696.3560
10631 3647 1521.4980
10631 3974 1083.6180
5127 10631 9315.9590
6380 10631 893.5920
6615 10631 4204.1318
10631 6681 5741.1611
10631 9590 8444.9141
10007 10631 4272.2319
10631 10049 2837.6340
11169 10631 4002.1121
10631 14171 6475.5000
14318 10631 1671.2650
10631 14747 6703.6870
14768 10631 3688.2080
15461 10631 2096.0950
10631 16182 6823.0928
10631 16327 4170.7749
16791 10631 8020.4458
10631 17495 8344.5908
10631 18327 7684.7998
10631 18429 5766.7339
391 3647 9976.7773
683 3647 5502.5571
733 3647 6831.2061
938 3647 9706.6895
3647 1018 2572.3669
3647 1058 7178.0498
1371 3647 2436.3210
2239 3647 3157.9351
2664 3647 598.7350
3647 2677 8511.9209
2714 3647 7399.7002
2913 3647 3678.7661
3647 3021 7503.7729
3095 3647 382.4530
3121 3647 1191.9810
3647 3444 3683.4121
3647 3749 7879.1089
3647 3896 1703.8590
3647 4750 3810.0000
5012 3647 1966.7650
5122 3647 9312.5566
5600 3647 3082.8230
3647 5905 1535.5990
3647 6056 5514.1152
6240 3647 6488.2720
3647 6622 9324.2666
6839 3647 5935.1602
3647 7131 7369.5078
9285 3647 4467.2061
9417 3647 6356.5249
3647 9606 9016.9248
10193 3647 8738.8232
3647 10194 6054.6479
10214 3647 4260.1489
10376 3647 1618.5570
10575 3647 3898.3181
3647 10743 6964.8882
11020 3647 8.8600
3647 11115 6328.1948
11211 3647 2950.6079
3647 11236 9411.0176
11815 3647 8464.7236
3647 12536 305.3430
3647 12575 639.7550
3647 12902 2744.6970
12921 3647 1379.1700
13096 3647 4586.7461
3647 13346 396.0950
13494 3647 2762.2849
14020 3647 1333.2860
14203 3647 5468.1948
3647 14325 9779.1826
14572 3647 1611.4709
15461 3647 4140.6128
15914 3647 9375.3740
17506 3647 3307.0591
3647 18564 9549.9258
18732 3647 3612.4021
15897 144 7740.5278
311 15897 8769.8066
1311 15897 8873.4512
3746 15897 8137.2168
4539 15897 3165.0691
15897 5127 241.8030
15897 5370 4816.3398
15897 5929 1575.0890
15897 6462 3233.8811
7802 15897 5789.2749
9639 15897 7043.2852
15897 9702 3013.0640
15897 10487 7400.7461
15897 10773 8926.1514
15897 11469 7153.6768
15897 12065 8493.4570
12866 15897 138.8370
13456 15897 8379.9658
14170 15897 2535.0149
15897 16323 9635.7881
16457 15897 3178.5010
15897 17319 7376.3159
3746 1483 7752.7358
13597 3746 7223.5581
15897 3746 6738.4502
3196 4297 2715.9021
4297 9081 7877.1270
5249 3217 2419.8711
4791 5249 2957.7061
5249 5223 1432.6010
5249 6991 4532.7949
5249 7832 7182.8340
10834 5249 4092.4319
5249 15042 2712.2510
301 5545 2382.2800
506 5545 3952.3950
5545 1096 2521.1179
5545 1293 4848.7129
1358 5545 2013.0250
5545 1970 7572.4849
5545 2626 5960.9360
5545 2772 980.2970
3217 5545 7208.2739
5545 3926 6076.3218
4296 5545 2562.1509
4480 5545 827.6550
5545 5223 85.9330
5545 5249 8704.7822
6318 5545 3043.6389
5545 6459 2653.7361
7268 5545 92.7870
5545 8455 4185.2192
5545 10070 9720.1553
11823 5545 7447.4541
14698 5545 3856.6809
5545 14832 8085.9932
15042 5545 7541.0571
5545 15046 9817.6172
5545 17054 1582.6420
4260 18302 175.3170
18302 4260 4366.6260
391 11409 5077.5039
1775 11409 7126.2939
3217 11409 4649.3042
11409 4062 9714.4775
5658 11409 3989.8711
11409 5685 2486.4150
6725 11409 9704.2646
7091 11409 180.5220
11409 8489 4671.4028
8620 11409 6969.9492
11409 10493 3852.9270
11409 10834 100.5410
11409 10859 8105.9360
11167 11409 9687.6670
11224 11409 9928.5264
11409 12575 6027.9712
11409 12763 7311.1079
13412 11409 1390.3680
14473 11409 1741.2760
14683 11409 3833.0491
17420 11409 2895.9851
17565 11409 780.8940
11409 17986 8200.4307
1775 289 9971.4609
549 1775 535.5740
616 1775 3824.3879
620 1775 4315.3701
1322 1775 1984.6660
1775 1359 5356.4858
1540 1775 4375.2021
1775 1754 6780.2559
1775 1813 1384.4580
2127 1775 6388.5801
2404 1775 1505.4919
2664 1775 5501.6138
3512 1775 5752.3540
1775 3618 809.4110
1775 4452 8807.1689
4572 1775 1526.1940
5449 1775 2051.1121
5664 1775 480.7680
5680 1775 2022.5730
5735 1775 7.4380
1775 5784 9201.5127
1775 5983 293.6370
6000 1775 4558.0000
6209 1775 8458.8096
6635 1775 6266.3398
6705 1775 5409.6992
1775 7091 7906.9199
1775 7536 911.3140
1775 7851 3395.1560
1775 8269 3009.5420
8269 1775 3009.5420
8619 1775 2059.1431
9112 1775 2937.9341
1775 10078 5935.0542
1775 10086 8649.1807
1775 10843 9822.4844
10904 1775 1373.7430
10954 1775 8259.9658
11484 1775 9235.1279
1775 11521 911.8830
11554 1775 8970.4912
1775 11988 5501.4692
1775 12811 7232.8960
1775 13082 9319.8984
13131 1775 4055.3940
13191 1775 4392.4468
13461 1775 9685.0605
13576 1775 8967.9424
13668 1775 4287.9312
13914 1775 2622.9951
1775 14250 5594.5488
14943 1775 3058.5029
1775 15043 3772.5769
1775 15730 768.2740
1775 15836 4244.1172
1775 15882 2142.0171
15899 1775 5020.4360
16340 1775 9119.8438
1775 16910 4255.5640
17260 1775 606.6870
17658 1775 9757.0332
17756 1775 4732.4028
18107 1775 101.8030
18434 1775 6673.5488
1775 18667 3558.8420
1775 18717 8874.9629
3158 1754 363.1260
1775 3158 4014.3101
3158 1938 102.9500
2879 3158 6863.0332
3158 8620 9263.3750
9850 3158 1483.0240
3158 10439 9928.1211
3158 10834 3119.2209
10904 3158 4183.6851
3158 11540 3725.9080
3158 12541 6457.0708
18058 3158 9656.8711
9850 549 2630.4309
9850 1994 4998.0659
2817 9850 6095.1909
9850 3144 9012.3760
3485 9850 4101.0889
5049 9850 7538.6519
5432 9850 2248.3040
9850 5506 4805.8330
5685 9850 9396.0107
9850 11409 3784.1479
9850 12571 2930.5161
14473 9850 7245.5630
9850 16856 3731.5330
9850 17565 7412.7690
733 10493 9585.9922
823 10493 2818.2190
1018 10493 5968.2881
1775 10493 1413.2490
10493 2006 9345.0137
2425 10493 379.1680
10493 3154 8210.7588
3158 10493 4357.6631
3196 10493 9830.1826
10493 3208 7883.1011
3217 10493 8426.8721
10493 3393 3225.5701
3485 10493 7483.5630
4415 10493 3784.0630
4492 10493 2841.7649
10493 5186 6470.7549
5432 10493 4599.1421
5506 10493 8573.0986
6060 10493 3891.1570
10493 6725 8707.2539
10493 7586 5304.4058
7987 10493 9121.5645
9885 10493 8634.0977
10493 10015 3031.0581
11224 10493 6401.8818
11409 10493 6462.7339
10493 11992 5184.0181
10493 12571 1759.9990
12755 10493 3992.4861
12855 10493 4242.0039
12915 10493 4363.6792
10493 12944 5253.7710
10493 14037 9852.9131
14904 10493 8209.7197
15739 10493 4160.3008
10493 16275 6030.4780
17565 10493 19.0220
18757 10493 3845.1350
