112816 263397473.1530
9446 44525 3146.1500
9446 50900 1534.5270
9447 97232 3942.6200
9447 102581 404.6500
9447 120285 2851.7820
9448 33300 1623.9740
9448 72054 2370.2700
9448 95466 1043.7690
9449 98596 451.2650
9450 69601 4520.3420
9450 100293 1205.0750
9450 101544 781.9250
9451 59517 1213.6780
9451 92554 325.4270
9452 41233 2520.5250
9452 51058 3839.0860
9452 99273 192.5160
9453 23154 1652.5510
9453 26191 1816.4900
9454 37940 711.2440
9455 37504 3845.4700
9455 83331 2158.8830
9456 13400 1162.5090
9456 17702 1471.8060
9457 126813 1804.4660
9458 74004 1467.7010
9459 36974 1097.1590
9459 80814 235.9570
9459 103020 1289.6750
9460 45337 835.6820
9461 44821 3440.6730
9462 23595 1175.9040
9463 112232 2844.5370
9464 59612 1755.3810
9464 78354 769.9670
9464 96808 1867.1260
9464 116461 2069.6470
9465 27185 640.5640
9465 70639 1295.6700
9466 15902 1476.2460
9466 86225 60.8900
9467 126808 2266.9980
9468 46476 2008.3360
9468 58392 1687.3160
9469 34326 844.6330
9469 98638 1799.6750
9470 23212 244.7520
9470 87347 628.8820
9471 11418 4220.8900
9472 98142 1189.7130
9473 36305 291.7280
9473 49380 893.8240
9474 82312 231.5270
9475 71952 921.0610
9476 105799 4858.6220
9477 31356 71.9760
9477 52477 189.5840
9477 60508 1489.9070
9478 61298 4208.7100
9478 69800 3399.0340
9478 108426 2141.5050
9479 82748 1061.0130
9479 102980 2336.1250
9480 91070 2600.2290
9480 95725 1900.8900
9480 121216 1343.9840
9481 17990 3137.0200
9482 38814 3932.3120
9483 96185 1735.5220
9484 66064 4828.5900
9485 31044 65.6470
9485 42852 3935.1170
9485 53601 659.8280
9486 77662 1939.1700
9487 83531 2042.7480
9487 121206 331.9240
9488 13620 4617.9730
9488 18830 5184.4010
9488 25732 3031.5370
9489 27008 957.9400
9490 52672 1767.3920
9490 76198 2373.3580
9491 28434 1723.1160
9491 42015 2010.8610
9492 87899 2244.2390
9493 92229 1719.6740
9494 11601 1671.8780
9494 31608 4520.1540
9494 91022 2220.9080
9494 102767 2013.8290
9495 59259 4496.5190
9496 100154 8323.1930
9497 78560 609.3930
9498 37693 941.4640
9499 104342 6363.6370
9500 37254 422.1070
9500 61434 1318.1710
9502 68136 344.8720
9502 85897 5781.8020
9503 93706 8668.0650
9504 26971 2013.2830
9504 57555 1171.5000
9505 57816 1457.1260
9505 77996 392.3420
9506 119619 2014.2450
9507 64430 8110.9480
9508 59584 3638.1990
9508 76877 1075.3600
9509 14922 2518.1890
9509 83228 2662.2200
9510 27646 1711.1640
9510 47390 2403.5740
9511 25054 1873.2280
9511 125923 1275.4350
9512 33847 3896.8110
9513 17763 3759.6710
9513 51058 4383.8030
9514 122488 4273.6180
9515 125656 2313.7280
9516 111322 2028.0620
9517 15183 2449.9960
9517 58285 2729.7900
9517 59928 1033.7870
9517 86410 4603.0190
9518 59721 4487.6790
9518 81696 3192.3160
9519 16308 2030.4640
9520 82895 415.8890
9521 122753 3005.9280
9522 87815 2685.6270
9524 10397 186.2450
9524 108454 1220.0330
9525 26299 3490.3140
9525 32909 3136.9130
9526 27036 1110.6340
9526 116603 1424.2810
9526 117945 1141.5710
9527 29662 279.0030
9527 64853 104.0610
9528 27992 4270.3090
9528 111524 2511.9000
9529 40595 248.1490
9529 121080 434.3950
9530 110390 1419.1590
9530 122696 2176.4360
9531 31866 3430.6360
9531 33658 6.8330
9531 89703 2610.2600
9531 103585 93.3050
9531 121722 2889.2630
9533 96361 6880.7920
9534 20457 2974.4260
9535 60657 250.6640
9535 111329 294.9890
9536 41605 1539.3200
9537 91348 1621.3450
9538 38893 1445.3900
9538 80425 765.7170
9539 37226 2631.3690
9540 31676 2899.5610
9540 113743 3288.9030
9541 94813 2504.4720
9541 125182 647.2450
9542 41172 2086.3250
9543 50630 8792.7370
9544 60933 5385.4120
9544 73513 7827.7680
9545 52058 1541.3260
9545 80188 1620.5460
9546 13016 9071.1110
9547 117982 692.4560
9548 22433 6733.8000
9548 113302 7285.5680
9549 106992 2137.8340
9550 29502 6590.4490
9551 33873 774.5850
9551 108292 515.5010
9552 10447 152.5820
9552 73702 522.7630
9552 89256 844.2400
9552 92466 2254.2240
9553 18989 4053.0480
9553 43627 2035.4510
9553 85134 424.5090
9554 22779 8707.2470
9555 63574 343.8480
9555 107426 3552.0890
9556 104793 142.5390
9556 114578 1759.8650
9557 22374 1335.6660
9557 59542 105.8970
9557 126861 464.4880
9558 71335 3236.4410
9559 121275 1075.0780
9560 50589 2956.7870
9561 29575 1046.1320
9561 126600 749.7870
9562 45429 1850.8350
9562 72548 2769.8000
9562 78812 1699.1180
9562 80903 5328.0250
9563 105180 2490.1260
9564 24974 160.6110
9565 30026 96.2250
9565 80013 1076.2880
9565 93230 1175.8850
9565 94643 1395.8210
9566 61064 5543.0720
9567 109980 3758.3190
9568 93852 5069.2680
9569 40689 2030.1500
9569 62604 2190.7610
9570 23274 1316.8980
9570 42871 2690.7910
9570 76873 2515.5860
9570 87325 153.4070
9570 117543 609.8880
9570 121385 1229.6950
9570 127420 1000.9900
9571 14815 2625.5160
9571 127496 674.4230
9572 121047 4964.7080
9573 43453 33.9760
9573 111445 2274.6410
9574 66005 3607.5350
9575 84350 138.0770
9575 88083 271.9810
9576 54643 23.4840
9576 95481 493.3210
9577 59932 2732.2840
9577 102417 2903.5100
9578 54400 319.9070
9578 86446 1279.2970
9579 125635 2485.1300
9580 95504 1008.8030
9580 110597 2778.6970
9581 59539 2042.3220
9582 23001 4742.8810
9582 48259 1555.5330
9582 116608 687.1850
9583 48395 1007.0920
9583 54470 1894.9400
9583 80383 853.6090
9583 97708 1779.1940
9584 13173 1469.9500
9585 69493 3670.9350
9585 84020 4238.1180
9586 50709 2454.5050
9587 45048 1008.3060
9587 59640 244.0470
9588 17139 1799.5800
9588 38055 1291.3280
9589 122172 270.9310
9590 103293 3127.8650
9591 89063 1066.2830
9592 56472 8102.2370
9593 86724 4352.1370
9594 19866 3322.5810
9595 11269 1775.6290
9595 72446 741.6130
9595 74951 819.5960
9596 47169 4266.2710
9597 42591 1063.6430
9597 47613 6665.3130
9597 87653 326.5730
9598 53425 2863.2240
9598 84274 3854.2170
9599 99620 1369.0230
9600 93273 2725.1570
9600 108456 537.4790
9601 99899 1986.1230
9602 13587 2025.0220
9602 24808 1167.7880
9602 57279 4458.3600
9602 92093 782.2620
9603 94489 639.4340
9603 105582 5439.5200
9604 88909 1980.2950
9604 112378 1760.2020
9605 106026 5666.3510
9606 45119 792.1790
9607 17410 1842.2670
9607 39134 1329.6580
9608 34051 4550.8220
9609 68069 3511.1260
9610 95438 1195.5290
9611 38870 8299.0390
9612 128138 1194.0090
9613 21768 279.3340
9613 43354 2280.6280
9614 15175 463.3310
9614 96029 2614.4680
9615 61045 806.3900
9615 104188 1216.9280
9616 91140 1386.9290
9617 76273 2323.4550
9618 27359 622.4940
9618 92645 901.8290
9618 104607 582.0170
9619 60666 2814.6250
9620 12193 1045.3480
9620 25418 466.0200
9620 61479 1700.5090
9621 89509 933.1340
9622 107275 1836.1590
9622 118263 3092.7580
9622 129031 195.8660
9623 77173 2719.2970
9624 21949 2068.6350
9624 42227 507.6180
9624 44445 3779.6510
9625 109006 8288.5820
9626 30881 2132.6920
9626 73908 184.4360
9626 90421 1679.7420
9627 22917 1030.7860
9627 36494 733.6890
9627 102018 1199.7100
9628 58668 2948.7300
9628 69548 653.2790
9629 11860 7301.2420
9630 66156 394.0000
9630 101646 2174.4340
9631 25516 1951.4350
9632 69253 539.0720
9632 125651 2671.7640
9633 18357 1452.6510
9633 95424 1907.0480
9634 32445 3988.8620
9634 57566 2640.7370
9635 19074 2008.4980
9635 104816 1728.6430
9636 85839 2094.6690
9637 101472 7116.2820
9638 15181 1912.2630
9638 75444 816.2070
9638 111730 3294.3460
9639 14185 6.1280
9639 96689 1274.3430
9640 103566 1266.1470
9641 61574 3788.0380
9642 16688 148.3330
9642 61855 263.6840
9643 10323 540.9700
9644 18841 4526.5270
9645 55221 640.1730
9645 78786 3883.7140
9646 70477 2295.3240
9647 31284 1290.6280
9647 128005 955.1110
9648 86207 2963.1510
9649 108762 3123.7530
9651 39216 2466.7670
9651 62250 1457.6630
9651 117730 1110.3270
9652 47392 2097.8360
9652 122594 201.2440
9653 57597 732.6370
9653 61666 1857.1550
9653 71967 4114.8090
9654 123417 1786.1710
9655 23744 921.5790
9655 76097 1407.9940
9656 57707 704.6710
9657 24754 7802.4390
9658 89130 8415.1140
9659 78775 2416.6270
9659 89302 784.9890
9660 44200 613.9620
9660 63820 3502.5850
9661 92980 1641.0890
9662 12675 3546.0170
9663 126658 149.2630
9664 51346 5200.3850
9665 86199 1545.1620
9666 31985 305.2170
9667 19577 919.1790
9668 43515 1352.8110
9669 64414 936.7910
9670 24883 1178.2800
9670 47455 2723.4420
9671 54402 2457.2560
9672 31369 4991.0490
9673 26376 6458.2520
9673 56057 581.8270
9673 89823 1337.9070
9674 58338 9648.0710
9675 65359 6176.3820
9676 82795 435.5990
9677 13891 1356.3280
9677 37611 1372.3910
9677 92445 2534.6080
9679 11958 1562.8900
9679 72023 1815.3230
9680 67307 529.6790
9680 124901 4494.5070
9681 36780 9893.9310
9681 77407 6542.5190
9682 93399 1446.9460
9683 34087 3611.3690
9684 14153 211.5720
9684 119592 2746.1800
9685 88150 520.5830
9686 42269 4020.9030
9687 111940 398.3920
9687 127916 1930.8530
9689 10154 1926.2070
9689 44078 292.3230
9690 19561 504.8750
9690 54827 1157.5070
9690 91948 2008.3950
9691 28341 750.6240
9691 61194 761.9790
9693 12005 1895.5600
9694 76237 4533.6750
9695 33074 227.2560
9695 87127 2153.4630
9695 95498 1549.5790
9696 24694 5442.7770
9697 64131 937.6950
9698 45543 2939.5480
9698 103151 2321.7340
9699 69324 2353.9050
9699 82993 1096.1840
9700 75564 3839.7930
9701 126672 6151.8540
9703 96021 181.9650
9704 104912 1281.8430
9704 124807 369.2180
9705 42787 706.3070
9705 93740 1104.0790
9706 46289 216.4850
9706 106708 1702.3050
9707 18462 84.2970
9707 80346 6540.3910
9708 90742 3092.4780
9709 46256 7987.0760
9710 61423 1124.1220
9710 74882 1830.5110
9711 125129 2757.5300
9712 47370 4898.0470
9712 55029 181.3660
9713 73871 2548.0780
9713 125220 3652.1570
9714 21111 29.9640
9714 66911 2582.1740
9714 126577 1628.3530
9715 35924 2847.0980
9715 64006 1232.0240
9716 20156 977.9050
9717 31299 897.2520
9717 52470 2981.8300
9718 110169 5426.0810
9718 123751 5739.3600
9719 45227 2840.4800
9720 46141 1190.1050
9720 91255 1557.0680
9721 93331 537.3550
9721 97439 1862.6730
9721 125909 1193.2220
9722 115577 3094.6970
9723 43154 2659.6260
9724 39045 2113.1060
9724 70838 738.2210
9724 90728 1320.8800
9725 23159 3720.0520
9725 102051 6746.9620
9726 18445 1975.7640
9726 41951 2217.5950
9726 52730 2103.7940
9726 62604 412.8430
9726 77193 1283.9020
9726 93910 8.7050
9727 21811 1565.7740
9727 88007 474.7760
9727 107081 1107.0100
9727 125582 3528.4840
9728 16061 1250.3210
9728 84100 1708.3680
9728 113261 866.1570
9730 24459 9080.2940
9731 81990 6207.3000
9731 129069 1056.0580
9732 40943 941.2480
9732 68110 1468.9010
9732 113095 1978.0470
9733 103599 1372.7710
9734 19812 1132.3340
9734 32629 3459.6160
9735 16973 1677.8740
9735 17920 803.9370
9736 76940 3600.6820
9736 79689 4475.9010
9737 73276 3289.4240
9739 73929 285.7850
9739 86218 1799.7840
9740 24823 2111.6520
9741 70079 3427.8400
9742 48658 2851.8070
9743 64874 1015.3370
9744 66950 65.6340
9745 10550 330.8160
9745 86741 2318.2390
9746 85778 1705.2350
9747 105867 1962.2490
9748 96322 1607.7980
9748 121820 758.2480
9749 44112 420.9360
9750 55042 4532.6000
9750 116911 790.4310
9751 50507 127.1830
9752 99816 980.1150
9753 30545 527.0940
9753 71691 3109.0800
9754 113398 4561.8440
9755 17272 1991.5980
9755 68821 1159.9010
9755 80334 1315.1700
9755 115294 1830.9400
9755 119415 821.2790
9756 74605 2235.6010
9757 41934 3110.9950
9757 69552 382.9330
9757 108237 51.4940
9758 72114 589.1280
9759 105979 1493.6530
9760 36239 2596.7880
9760 39669 2653.5540
9760 40743 181.9350
9760 73499 1372.0990
9760 112709 1999.9020
9761 34575 1004.8170
9761 112058 490.7860
9762 75138 1924.7450
9762 93181 2268.2010
9763 114109 1916.6910
9764 104642 2505.8190
9764 114708 429.8240
9765 18779 1144.3280
9765 52293 2690.6670
9766 73185 913.6390
9767 73856 770.4440
9767 111913 1297.8160
9768 118518 472.3410
9769 11820 6451.8090
9770 30980 4133.0210
9771 58335 994.0540
9771 68380 468.7160
9771 80698 2968.2270
9772 74907 2105.3060
9772 83764 19.5080
9773 105296 1263.5890
9774 78904 5490.7970
9775 85255 2314.0900
9776 26068 2.3530
9777 32899 162.1320
9777 59153 2497.1890
9778 57104 2210.6910
9778 102426 1633.8830
9779 53716 451.0950
9780 43287 4323.9990
9781 60889 1725.3690
9782 59771 996.0800
9783 64378 396.7780
9784 120319 1047.6760
9785 18247 2441.7080
9785 23116 341.2840
9785 55196 2347.4130
9786 52518 1157.7530
9787 29872 5481.7530
9787 36886 1971.2010
9787 37963 3024.8880
9787 45744 1369.2430
9788 33905 3343.2340
9788 89238 4722.9530
9789 64072 9942.8930
9790 76210 1827.2400
9791 66508 5334.1720
9792 90005 7592.5950
9793 13353 2311.5180
9793 13557 1932.1450
9793 58716 2797.6450
9794 23169 1187.2090
9794 80854 806.3940
9794 128087 109.4920
9795 104273 4832.4450
9796 23045 573.3460
9796 23876 307.4190
9796 83135 217.9240
9797 70263 2629.0980
9798 39531 1481.7660
9798 80583 3793.2840
9799 75698 3188.2770
9799 81619 2688.0800
9800 89096 5985.9220
9800 90117 380.7310
9801 18959 2930.0680
9802 16293 2275.4060
9802 47707 2701.2180
9802 62125 2810.7100
9803 17357 159.5080
9803 96447 6349.4770
9804 54002 278.4130
9804 67502 2256.9960
9805 113312 804.0930
9806 106278 1831.0430
9806 113366 1772.3640
9806 125904 2989.9000
9807 56908 2569.3480
9807 94670 3667.1880
9808 108481 6368.4060
9809 42598 1695.4690
9809 76011 1854.9770
9810 118234 3828.4680
9811 32913 2582.9570
9811 87389 1710.1960
9811 128319 1800.5560
9812 79421 867.8790
9813 23325 2503.1420
9813 54794 1017.4920
9813 87400 2296.8410
9814 12289 8738.3730
9815 26341 4577.8870
9816 24897 2002.9760
9816 128195 2054.6710
9817 27352 414.9440
9817 97114 1834.2950
9818 80320 598.1270
9819 23511 710.6340
9819 63714 1578.5140
9819 72974 249.1050
9819 119383 1146.2850
9820 50196 2665.9840
9821 107034 4943.2890
9822 32785 3604.2900
9822 60492 4639.7680
9823 56461 886.2340
9824 83718 695.6350
9824 91023 3259.2880
9824 109405 2649.1580
9825 19500 3508.3930
9826 12742 718.6360
9826 56089 249.7130
9827 16491 2724.4280
9827 28363 385.1950
9828 113644 4845.4730
9829 67825 3678.9990
9829 128936 308.3690
9830 82668 5372.9260
9831 105619 843.4770
9832 20038 1148.5660
9832 37693 827.2100
9833 72106 4815.9520
9833 103191 5065.6650
9834 25350 583.9460
9835 24390 465.0650
9835 123967 1429.4040
9836 49387 680.6270
9836 71692 2272.8820
9836 124050 1339.2760
9837 18049 1829.1930
9838 42794 1446.8360
9839 60885 3844.8050
9839 119331 909.9740
9840 60238 2775.1580
9841 70828 579.0550
9842 108821 912.9280
9843 104037 2431.7850
9844 48786 510.8080
9845 46595 343.9330
9846 61607 1998.7240
9847 77788 3532.7700
9848 33174 5093.5330
9849 95785 2514.9320
9850 56664 431.2970
9850 62434 2511.5950
9851 34684 6.0760
9851 98045 1812.3770
9852 18967 259.8920
9853 105634 2063.1420
9854 67156 6540.9150
9854 78898 3998.5350
9855 46878 4285.6010
9855 52513 5568.9860
9855 70481 1555.1690
9855 80841 334.7230
9855 114232 2496.4090
9856 110916 6962.9000
9857 116478 2348.8490
9858 118055 1076.4990
9859 12785 1346.6630
9859 61942 841.9310
9860 69629 5176.7370
9861 29588 2640.2200
9861 61390 258.8880
9862 14135 1697.4870
9862 73237 5307.8670
9863 19143 1842.1120
9863 122309 428.9760
9864 56216 1050.0120
9864 59809 1775.6390
9865 84433 3015.5980
9866 117290 529.0780
9867 74232 3498.3690
9868 63641 893.9330
9868 97536 74.7860
9869 63394 2460.3150
9870 92360 691.2000
9870 111059 44.2990
9871 54415 5018.7320
9872 93245 4899.8220
9873 57016 4567.4500
9873 127508 1545.5090
9874 73465 2384.2280
9874 76955 1440.8600
9874 105596 1215.8190
9875 80304 2209.9810
9875 104653 2056.8010
9876 93827 5458.2560
9878 72311 9118.6360
9879 96822 2343.6200
9880 18570 2493.9210
9880 58775 4904.2710
9881 57489 2598.8450
9881 113125 1308.0540
9882 15155 1239.7870
9882 22261 3479.7860
9882 42160 2680.6470
9883 25337 1685.7030
9883 39902 2203.2740
9883 115080 1321.9100
9884 42762 2212.7290
9885 125923 3664.0120
9886 50716 1084.6360
9887 42493 3683.4810
9887 87125 3821.1110
9888 112099 1200.1690
9888 112610 257.8970
9889 11548 1140.9750
9889 25206 1447.4480
9889 77286 2826.6780
9890 114851 2040.1750
9891 65046 8072.7910
9892 98455 140.5350
9893 104746 1076.9200
9894 25140 3851.1690
9895 42463 1683.2410
9895 83742 134.1170
9896 99096 4748.9100
9897 18197 1736.0050
9897 24594 176.6580
9897 87293 333.4860
9898 105224 4833.8320
9899 112042 5220.1740
9900 71394 4435.5890
9901 83838 3177.8100
9902 99240 5259.3470
9903 22238 3491.6030
9904 80087 1703.5680
9904 90475 2703.7880
9905 41428 68.9540
9906 93724 158.5220
9907 100935 4826.4080
9908 26674 2024.1090
9908 44353 4391.1750
9908 71279 3122.2950
9909 53889 783.6070
9909 110781 1410.2000
9910 10884 262.8190
9911 31770 969.0130
9912 19165 2181.4780
9912 68445 1681.0070
9913 100540 2365.0590
9914 67738 5047.3400
9915 111291 1216.5910
9915 122768 3248.9400
9916 113676 3144.2090
9916 124020 1293.9950
9917 30458 1556.8150
9918 87782 2269.8350
9919 94284 5492.4360
9919 111842 1053.8320
9920 17319 1729.1180
9920 89941 1387.5140
9920 92770 608.0140
9921 103294 870.1690
9922 107110 3099.7190
9923 31041 536.7900
9923 32417 1428.5280
9923 81969 1312.3240
9923 107290 987.0720
9923 108249 2606.3190
9924 19909 1270.7260
9924 49203 539.2270
9924 100940 2832.2320
9924 114958 1202.9090
9925 75112 6695.3460
9926 88462 1526.5620
9926 92187 940.8160
9927 52521 6867.2930
9928 11034 252.5910
9928 15583 2289.1230
9929 35737 1201.5800
9929 76662 2501.0600
9930 42278 2097.5860
9931 41319 2880.9360
9932 58938 1826.7800
9932 111796 763.3320
9933 96231 584.7700
9933 114463 2299.5100
9934 76859 510.8930
9934 114464 299.4920
9935 16288 1929.8460
9936 113179 6720.0300
9937 21921 8906.9900
9938 96113 1041.0900
9939 10860 3165.9710
9940 105815 1256.0390
9941 66797 4641.1880
9942 51393 1677.9840
9942 80697 2664.9840
9942 96103 4169.3660
9943 29827 7601.5650
9943 73140 8688.0340
9944 39475 9034.6940
9945 70917 7901.0570
9946 21472 617.8810
9947 10762 456.8360
9947 49319 272.2110
9948 80539 1880.1780
9948 82284 3829.6540
9949 25536 1160.2680
9949 121594 740.7210
9950 117664 2034.0200
9951 85091 3169.7020
9951 101003 432.3190
9952 80495 2110.3030
9953 62654 3790.8950
9954 15552 4995.2820
9955 14543 5613.1630
9955 44221 4003.7590
9955 101622 300.8400
9955 123609 2966.3650
9956 31041 2072.3020
9956 84035 1827.8570
9957 24763 7540.3530
9959 43306 1277.4650
9959 97004 2830.5150
9960 23022 2523.0440
9960 32196 2643.8480
9960 70501 2772.3300
9960 128744 3290.3060
9961 110914 2343.3090
9962 52843 205.9980
9962 112639 590.7260
9964 27930 1964.2040
9964 96284 2105.2270
9965 75739 1736.3050
9966 53208 3716.7650
9966 116902 2986.1800
9967 38082 1650.3740
9967 84273 3889.0900
9968 105855 5864.5870
9969 51273 929.4870
9969 56688 4283.4720
9970 89360 1066.9840
9971 43732 3238.3700
9972 90999 2095.3440
9973 92813 2095.1470
9973 110271 924.5740
9973 118563 1308.6150
9974 63258 253.7410
9975 118932 6776.1960
9976 12280 1371.2270
9976 84445 3576.0200
9977 73877 2970.3210
9978 75607 4997.4240
9978 77714 4962.7830
9979 75837 1384.0510
9980 38132 3479.3950
9980 72580 4870.7990
9980 114776 4665.5680
9981 107627 1112.7780
9982 38696 610.2650
9982 51940 3173.5790
9982 94323 1098.9670
9983 98563 1787.5710
9984 33029 1793.4500
9984 129066 643.4450
9985 11118 5018.8290
9985 55081 7665.9840
9986 50874 2843.1980
9987 12003 2492.7410
9987 62566 5157.7260
9988 11254 267.5620
9988 28240 5767.9910
9989 75262 1356.4600
9989 100669 394.4170
9990 44583 3489.1570
9991 42501 5063.7790
9992 42588 186.4580
9992 89447 1725.8920
9992 90364 172.1660
9992 122486 403.0270
9993 12481 354.5030
9993 78774 1305.4880
9993 87291 488.5520
9994 110805 129.3550
9995 51126 7117.2260
9996 52753 99.1480
9996 77384 2498.1900
9997 80694 9136.2420
9998 127412 4719.7730
9999 67664 1696.7840
10000 93471 7656.1270
10001 64261 853.8280
10001 65509 3028.5890
10002 119333 494.3820
10003 114343 4935.7440
10004 40973 2343.4890
10004 87807 4841.6790
10005 23871 3923.6110
10006 71667 349.5860
10007 77602 3528.9940
10008 10683 3142.6370
10008 17353 2088.7360
10009 71711 1466.1660
10009 78485 785.7480
10010 108040 640.6400
10010 112844 28.3780
10011 49148 3834.1620
10012 60362 1392.5980
10013 50918 1823.1610
10013 67303 2836.5500
10014 67066 1723.0940
10015 19778 1627.6430
10015 109314 1880.1880
10016 63787 2190.8020
10016 103110 4155.9090
10017 24488 353.9140
10017 64536 754.2140
10018 71310 1009.8450
10018 81616 2305.2260
10019 46674 1247.4410
10019 92095 582.0680
10019 98761 3835.2700
10020 48251 3353.1270
10021 65639 3135.9020
10022 96029 827.0500
10024 20249 1940.2600
10025 111756 2064.7180
10026 29990 1105.7710
10026 117034 616.2460
10027 94257 1098.2560
10028 12987 6767.2520
10029 13959 5566.6830
10030 25256 1347.1110
10030 42817 922.0410
10030 87417 1270.4160
10031 48849 1870.9300
10031 107313 815.4590
10032 113481 1092.2370
10033 110866 4055.1090
10033 119900 5093.7690
10034 54522 6710.6490
10034 69380 4671.3550
10034 113906 4470.2310
10035 89843 9122.8710
10036 114962 1553.6520
10036 117668 814.4290
10037 36448 2161.5400
10037 93597 3133.7010
10038 58825 2787.3320
10038 99500 1214.3300
10039 88993 556.7260
10040 76749 1799.5420
10040 76779 139.7720
10041 35258 159.6130
10041 119328 5348.2660
10042 35644 2795.5090
10042 114076 2743.1730
10043 31190 2212.9760
10043 87393 1445.0620
10044 29597 2515.0150
10044 81316 1859.9250
10045 105502 431.8360
10046 29462 1001.4760
10046 34133 1591.7270
10046 58826 1161.0890
10046 85404 1762.8530
10047 97666 1539.4400
10048 34269 1557.8130
10049 29839 686.0770
10049 55632 778.7530
10050 16437 4354.8920
10051 13375 3869.4220
10051 29133 985.8640
10051 30259 1063.7740
10052 25503 2845.7890
10052 67179 327.9970
10053 126732 7161.8840
10054 111803 2989.2470
10055 13107 5699.8790
10055 66766 7541.0370
10056 15942 1530.9820
10057 124846 2977.6400
10058 72859 7682.1440
10059 107335 1111.0020
10060 89996 1438.9990
10061 52980 487.1790
10061 63275 1652.2850
10062 96504 341.4120
10063 101398 1545.9790
10063 103661 97.0830
10064 49933 1550.0630
10064 63200 1831.1210
10065 96311 2240.2230
10066 89995 8241.7340
10066 126928 7588.6660
10067 35184 1133.1210
10067 50202 1219.3740
10067 88055 582.7890
10068 56249 485.3210
10068 58649 486.6410
10069 21575 5342.1520
10070 16225 301.9090
10071 50219 4152.3230
10072 95774 2308.1440
10073 19132 3432.1030
10074 15823 95.3060
10074 114685 3936.3930
10075 40346 741.3870
10075 64535 2068.5020
10076 21499 4423.0340
10077 72870 4405.0930
10078 55138 137.0620
10078 58418 3619.2220
10080 58316 2628.6260
10081 63254 1484.0340
10082 98335 4936.7700
10083 61307 2281.6330
10083 79366 2290.5000
10083 95956 1338.0970
10084 118651 2079.4840
10085 30056 1200.1130
10086 124732 1062.2740
10087 17145 5532.2130
10088 23093 4089.6290
10088 51819 300.0450
10088 61995 2173.4840
10089 88999 4743.5330
10090 20934 1867.6240
10090 45802 4149.2570
10091 93837 4021.6740
10091 117980 5221.7870
10092 74268 3207.0560
10092 116588 3625.7490
10093 27659 660.5850
10093 117770 541.4460
10094 11456 1541.7850
10094 80113 1430.2970
10094 81742 929.8540
10095 108307 2710.0870
10096 116617 2882.0270
10096 120508 2905.4560
10097 50384 5026.8090
10098 111292 1135.4830
10098 115938 5299.0840
10099 82417 4375.9670
10100 75965 283.1690
10100 104817 3234.6240
10101 10340 3340.9670
10101 20925 2296.8540
10103 92199 822.1730
10104 117931 9983.5660
10105 57660 27.0380
10106 10684 308.3850
10106 11324 3089.0440
10107 23363 1888.3690
10107 30269 2977.7310
10108 75471 1758.3160
10109 59326 365.1520
10110 21760 3313.6090
10110 61702 739.9670
10110 91153 1048.3520
10111 114779 7053.0780
10112 118697 479.3950
10113 104670 2788.9410
10115 16558 1689.5270
10115 87965 1912.0490
10115 121183 1405.8420
10116 33398 1002.3110
10116 98905 205.3850
10116 101298 416.1380
10116 124429 1908.3780
10117 22373 139.0110
10117 55238 3135.6900
10118 59588 1122.3170
10119 46703 2199.8690
10119 93037 441.3170
10119 116780 87.5440
10120 110570 1493.3870
10121 75137 622.7250
10121 87634 575.5000
10121 129158 1866.3700
10122 58702 1038.8630
10122 125033 3774.7480
10124 41000 621.2320
10124 75006 1964.6050
10124 106179 2947.7630
10124 106446 1444.5530
10125 65278 1433.3250
10125 121392 2926.7120
10126 34131 233.5960
10126 68014 619.3920
10126 128538 129.4030
10127 113729 826.0450
10128 75264 7969.4140
10129 50681 3336.8380
10129 97172 3926.0700
10130 103362 3173.7050
10131 44130 3260.8680
10132 26983 4341.9160
10133 44599 880.6760
10134 72718 880.0670
10135 40601 1020.4420
10135 112179 1566.3680
10135 113494 4460.8040
10136 126379 2213.6140
10137 16913 2328.3220
10137 18092 2786.5130
10138 99759 894.7910
10139 46036 1410.1270
10139 117755 1356.1370
10140 113488 414.7940
10140 119047 1186.0610
10140 129137 1370.7990
10141 54438 796.5450
10141 71264 8.8550
10142 48049 1683.4800
10142 102458 1731.1880
10143 73094 4098.8740
10143 91261 1831.2700
10143 115728 1413.9020
10144 25390 1451.8100
10145 10609 3310.3060
10146 41912 3058.2010
10147 55045 8431.0360
10148 114035 2133.4490
10148 120896 1581.9830
10149 125202 2149.9070
10150 58498 756.5090
10150 78201 1023.5300
10151 109082 5122.4040
10153 125188 4386.7000
10155 127743 3212.7790
10156 11530 1289.0120
10156 27640 1643.1830
10156 65680 623.8650
10157 109241 3199.6970
10157 120713 4156.2150
10158 17880 50.6860
10158 56778 914.8330
10158 57237 1025.0650
10158 95155 461.2400
10159 19633 4263.6560
10159 74779 299.5850
10160 36912 1166.7080
10160 50765 744.1370
10160 105244 24.4620
10161 71886 2498.1380
10162 103000 2188.0080
10163 121513 2300.5580
10163 128737 1634.3480
10164 25022 5731.7440
10164 73246 2659.4130
10164 86299 403.2910
10165 49299 4483.5830
10166 60962 2812.5800
10167 37320 2270.8900
10167 74287 1472.9240
10168 91138 8105.9010
10169 16361 1085.0470
10169 63648 18.9440
10169 84745 628.7360
10169 94180 1858.0510
10170 104421 1852.5360
10171 86838 278.2520
10171 111451 1179.0010
10172 67390 512.8620
10172 84346 991.5170
10173 116327 2067.6410
