112816 263397473.1142
59318 5486 9680.1074
5486 63527 9421.4668
5486 72018 4973.4712
5486 73744 6466.1431
97440 5486 5231.3652
110150 5486 2786.9441
5486 121620 8291.3164
5487 35865 1716.1600
5487 43540 1041.4630
5487 45374 5967.2690
57992 5487 1961.1180
5487 102253 4424.7939
123454 5487 6928.5620
5488 14831 6230.2280
5488 124241 1380.0730
5489 16543 1984.0990
77644 5489 6963.3501
128994 5489 7721.1392
39663 5490 2506.6560
46567 5490 1288.7939
5490 65360 4903.8550
84933 5490 4321.8970
5490 87708 8693.9316
5491 12243 5804.7651
13083 5492 2687.2581
5492 17867 1246.2130
18712 5492 6258.7808
27592 5492 8112.9639
5492 35253 9132.3115
49164 5492 1428.5310
59366 5492 4836.0508
71875 5492 8812.4189
73973 5492 3366.3501
5493 104805 2325.8740
108316 5493 7794.9141
5493 114963 8597.7148
5493 116090 7629.1699
122309 5493 6086.2310
5494 11858 313.8750
5494 63152 8670.6338
5495 12916 2053.5000
5495 40106 4791.3452
5495 43597 3095.4280
5495 59980 1498.4139
5495 76497 1021.5740
111616 5495 4475.5010
119185 5495 3482.5129
5496 21535 501.2760
5496 35186 4712.9922
5496 62704 8505.5215
5496 73011 4306.4229
5496 83887 2133.1990
5496 89426 2827.4189
103059 5496 3000.3550
5496 119694 7937.9639
5497 9055 8031.0288
5497 24755 6762.9209
5497 40266 4196.7461
44923 5497 6143.9932
5497 89294 5895.2329
8563 5498 5625.2769
5498 76937 980.0440
5498 78744 7224.0049
118578 5498 8991.6270
78762 5499 5822.2700
5500 31399 5018.9189
5500 60936 105.6940
5500 77499 3451.4409
105533 5500 3621.5020
5501 19346 2935.9221
5501 23203 4638.4268
30309 5501 8191.3540
5501 36842 243.6190
100527 5501 250.2070
114747 5501 9689.7676
5502 10026 1265.1930
5502 18176 7242.0601
5502 97421 3172.2810
100936 5502 4282.8218
6639 5503 1955.0530
70237 5503 8589.2451
98519 5503 4088.2520
5504 6856 7021.5742
47914 5504 4105.9521
5504 118965 2026.2170
65577 5505 5052.6030
93030 5505 868.8730
5506 16063 8739.3154
23775 5506 3712.9480
38543 5506 9280.4590
5506 53025 4364.5918
60693 5506 7209.3452
5506 75957 6504.4639
84779 5506 5872.5708
89291 5506 3031.6150
5506 94186 4039.7351
5506 95554 8494.6172
5506 119007 8999.4082
5506 124438 7661.2378
9494 5507 3946.8911
5507 30859 3637.8350
5507 49850 5852.5918
5507 50071 4190.5112
93872 5507 6404.3940
5507 101910 8058.7129
106289 5507 7972.0562
5507 107843 3646.4551
52193 5508 1230.9940
5508 57011 2254.8779
60511 5508 8117.8599
5508 70781 7941.5010
127216 5508 3360.4751
5509 20990 2206.1121
5509 56530 4963.0752
74171 5509 7466.4282
5509 74612 6748.6812
97005 5509 2532.0300
5510 27230 8335.3008
66735 5510 5487.9961
92542 5510 6244.9790
5510 106366 7615.7598
19621 5511 2368.9399
30766 5511 3454.3240
5511 66806 6636.5762
5511 85425 757.8630
5511 97751 9002.2910
19595 5512 676.3120
5512 39938 1768.8330
5512 49761 518.0520
65150 5512 853.9020
108622 5512 5715.7241
5513 21383 4155.8872
44568 5513 9222.8457
26888 5514 2422.5869
5514 34133 3076.6340
38763 5514 7281.5591
5514 63367 394.6440
84453 5514 6723.0889
5514 95088 1028.9060
102153 5514 5165.8740
5514 105772 7357.3008
70842 5515 8970.4072
13990 5516 8526.3496
5516 44209 2079.7649
5516 65662 6449.8350
5517 16283 5992.7778
5517 19494 8828.4473
5517 26036 8981.8652
5517 43502 6844.4312
5517 65527 6832.7949
67312 5517 7743.1958
5517 116136 6976.5439
118669 5517 1718.0880
61613 5518 3713.8721
66315 5518 3613.1201
127371 5518 4992.3032
7212 5519 5232.5161
9439 5519 6805.7842
65802 5519 6761.1362
5519 68688 5750.5679
5519 76238 7659.6860
5520 15304 2476.8611
5520 27510 2422.8069
5520 49354 6882.5332
79896 5520 5499.4409
109953 5520 6680.4438
121961 5520 7810.4438
58703 5521 4738.8818
5521 83710 7709.3501
7835 5522 5492.6709
5522 22666 2096.1831
36690 5522 6679.7578
38637 5522 4019.0210
53576 5522 4175.9492
84264 5522 3129.5930
5522 111574 2528.1509
36293 5523 5520.7480
5523 36607 4627.8101
89966 5523 1888.9340
97608 5523 4869.8950
5523 103840 4887.3589
111481 5523 8865.4775
5524 10152 9104.3350
10855 5525 8601.2314
5525 34153 4994.9512
53825 5525 4096.6392
5525 86269 3833.7471
5525 106313 1800.7350
5525 113124 857.7750
120969 5525 9584.3154
128103 5525 1976.7740
26770 5526 3334.6360
5526 29965 2007.1230
5526 58820 8859.3066
5526 112091 750.4370
127394 5526 22.9160
5527 41367 5539.7510
5527 48954 1077.2330
5527 106739 4761.7988
5528 50287 5765.4541
5528 52299 6569.9038
5528 76240 9374.3340
113979 5528 4961.5640
17106 5529 3105.2771
5529 21088 3550.2830
5529 39327 607.5090
125661 5529 8149.7798
23424 5530 1587.3831
29931 5530 5235.3188
31448 5530 38.7150
5530 47755 8973.6309
5530 53932 122.6780
5530 93658 1420.5450
5530 104345 8077.9658
5530 115725 1240.2620
54477 5531 6415.4961
121495 5531 2174.6050
5532 6914 5074.0088
14995 5532 8216.2324
5532 25875 3032.3811
47686 5532 7174.6768
52632 5532 193.0060
80771 5532 8883.3691
5532 101676 1698.1520
5532 109910 1568.6650
5533 68967 2150.1580
5534 41578 1721.0680
5534 61375 9624.7676
5534 72561 3227.3921
105668 5534 6482.8672
122417 5535 7906.5742
5536 31035 2313.6479
43943 5536 5857.2021
57858 5536 2868.1379
70798 5536 7935.2778
71862 5536 1923.8370
81660 5536 3475.6470
102693 5536 6085.0581
5536 107876 6027.5732
18146 5537 8710.9668
5537 50465 6123.7729
59299 5537 5001.2041
5537 93246 1349.9969
5537 99998 60.6710
9394 5538 3079.1699
5538 9529 2590.2590
12127 5538 6476.1670
26597 5538 7770.1279
5538 57696 180.6210
63033 5538 7208.7510
5539 18272 802.5090
5539 32068 9871.6504
5539 33180 7401.7568
68953 5539 2202.2300
74314 5539 1569.8020
122457 5539 1486.7740
5540 111223 6868.7412
5541 11941 3290.8701
5541 85102 3627.8950
39685 5542 96.1330
42974 5542 2290.0901
25795 5543 1534.4690
56517 5543 4926.1328
5543 83877 663.6440
91736 5543 4402.6079
126650 5543 2861.4109
5544 24800 5103.8330
5544 68941 7878.2549
5544 84798 8946.4697
5544 106784 1131.4060
5545 27429 9105.5742
29033 5545 7586.5952
53336 5545 6132.6099
5545 72517 2971.9241
93214 5545 7647.2661
128602 5545 1728.1331
39568 5546 8078.5352
111690 5546 6639.7861
29885 5547 9498.2607
5547 42409 8259.1562
5547 58062 3848.5371
84902 5547 2817.1221
92866 5547 647.1580
5548 27134 1250.2950
5548 75273 7535.7041
5548 97041 2216.9600
5548 109960 5253.4209
5548 123531 4404.4448
72097 5549 8024.1831
5549 76035 8881.3164
5550 96278 7016.9302
5550 126761 314.2730
5551 13382 415.7860
19839 5551 1943.0640
5551 26454 3494.2690
127701 5551 4818.3940
5552 109820 7320.8271
5553 8810 8598.1016
19971 5553 5213.0010
46034 5553 8783.6494
5553 79742 9729.5088
80399 5553 4318.5762
5553 93591 6370.2451
5553 110035 8378.4707
5553 120497 9806.8516
5554 91045 6533.8628
5555 41974 2622.9561
120948 5555 7885.3872
126009 5555 3173.6489
5556 8726 4637.5688
47164 5556 8660.8965
5556 53618 9538.5391
86012 5556 9971.0430
96409 5556 9308.0537
5557 11979 3305.1860
5557 17149 7506.7480
5557 22809 1525.0150
5557 54868 8558.6074
5557 75964 4427.5449
85244 5557 9549.1982
5557 97974 9956.2764
101319 5558 1444.4760
109292 5558 2379.8230
9708 5559 372.0620
39745 5559 5903.8921
5559 63882 5874.0918
5559 74877 7706.8081
125010 5559 3224.7190
5560 11373 6988.5459
47225 5560 5436.1611
52905 5560 4524.7212
5560 66354 9234.4072
89672 5560 2271.0891
111724 5560 3411.3181
23586 5561 7612.8789
31813 5561 2077.9409
5561 45152 9945.1807
5561 82665 2752.1870
5561 123783 9963.3291
13470 5562 5635.1831
67935 5562 7389.7568
94345 5562 8624.2246
5563 73897 5173.7222
5563 79616 7360.7998
5563 94513 7932.2788
117912 5563 8478.9082
80195 5564 7383.8999
67778 5565 1973.6460
5565 70403 9553.8672
92431 5565 1811.4460
5565 109025 4039.1960
123546 5565 9510.1426
15496 5566 5772.2739
5566 32169 8935.3711
56851 5566 9882.2051
5566 70994 4192.5181
5566 86911 7325.8149
86911 5566 7325.8149
78954 5567 7417.2368
82581 5567 4314.3618
110726 5567 5541.5269
43954 5568 4458.3101
46141 5568 3548.7690
67180 5568 7812.6162
5568 73355 7869.6279
5568 91255 3678.0000
91919 5568 2406.9099
126592 5568 6430.1880
128403 5568 2370.2390
67309 5569 5966.3452
5569 87825 6336.2969
5569 106769 3510.8159
5569 112508 3656.4189
5569 114168 3697.0969
20481 5570 3959.4470
5570 31176 4651.6792
5570 47789 3597.3501
5570 50808 5933.0942
5570 60274 4205.5459
68707 5570 5408.7959
5571 19191 2488.6421
5571 113041 3715.6899
26724 5572 3697.4221
43926 5572 3940.3660
5572 45329 6114.2471
54644 5572 7889.9399
5572 69062 1266.1810
70570 5572 8735.9648
5572 115560 7823.5288
44970 5573 8096.8950
5573 45363 6793.8442
5573 60592 2281.8401
5573 87756 1645.6650
117068 5573 4606.4600
127785 5573 151.4680
5574 59302 7840.0171
94803 5574 7013.3701
5574 121863 482.6300
123771 5575 4270.2051
5576 15616 1899.9611
5576 34625 8965.3271
39247 5576 606.5020
5576 47190 5410.7769
71444 5576 2621.7461
102908 5576 9370.2246
5577 49653 9789.7773
5578 27369 417.3020
46933 5578 7819.6709
50765 5578 3995.3240
5578 76306 8342.4502
5578 85746 2824.6650
101279 5578 227.3660
5578 102505 2039.8719
103283 5578 6765.0308
125528 5578 8857.9648
5579 33069 2446.1641
38258 5579 8031.2129
5579 44870 7593.9302
61769 5579 269.6930
71495 5579 6128.1079
5579 83226 2551.5330
5579 119184 290.1250
45418 5580 1510.5870
5580 58684 5219.3540
44432 5581 8130.1431
5581 50175 1040.3090
5581 52935 8218.3359
66406 5581 4916.7002
84639 5581 2940.2710
5581 98748 7183.6641
5582 18516 8039.5552
21462 5582 867.4000
5582 31581 2321.7620
31711 5582 7375.8589
55067 5582 2753.9771
123776 5582 2111.5400
5583 26554 7793.1611
5583 31209 3090.0000
5583 35555 6106.8638
56697 5583 8651.9629
5583 92500 5914.6660
5584 23690 8850.5820
5585 26749 691.8350
111841 5585 5196.0488
5586 12606 7708.5469
79910 5586 3137.9990
5587 48790 5743.6138
71751 5587 5302.4780
115928 5587 5924.0439
5588 68285 4388.0752
5588 71495 2206.6040
85687 5588 991.9300
5589 19440 7194.5518
49246 5589 3717.1909
66512 5589 6211.2842
113783 5590 7841.0469
125564 5590 7273.8530
9524 5591 4429.6201
10397 5591 2757.7480
5591 23786 214.1240
78905 5591 4129.6362
94143 5591 3313.6550
5592 8082 3597.8760
5592 13544 6451.3989
27636 5592 689.5140
5592 83171 6351.8540
90752 5592 8562.9395
100641 5592 999.0270
5593 65076 9441.8535
12907 5594 4669.8032
5594 46182 9650.9902
5594 54052 7872.8721
55105 5594 3520.3850
86975 5595 342.8250
12793 5596 5585.2739
43928 5596 3745.2839
62679 5596 5997.1758
5596 122251 1921.2200
5597 88054 5716.9629
5597 121208 3770.7190
128446 5597 2913.1499
6279 5598 5427.8682
26782 5598 4.2620
27797 5598 1640.7860
5598 49675 3268.9150
5598 72510 7278.1152
5598 95397 8586.7588
5598 106805 8543.0146
36471 5599 8.5910
62772 5599 2716.3950
82759 5599 1856.6700
105856 5599 3606.4680
108972 5599 9167.7939
5599 126429 5062.5361
15434 5600 2474.6741
5600 24597 7730.7329
5600 44302 6061.5630
5600 57641 1916.5280
5600 67829 4916.8882
85187 5600 5712.5532
5600 124490 2305.7529
12595 5601 953.6250
27551 5601 8571.7305
5601 43807 7891.0269
52550 5601 7215.2622
53563 5601 7085.2578
5601 84383 9219.9150
5601 89575 8779.3760
102978 5601 1522.8311
102502 5602 7453.2310
14312 5603 2550.0950
63792 5603 6952.3330
5603 89942 2881.0991
115867 5603 5070.7100
5604 28717 8593.1201
106752 5604 6150.0142
5605 6717 4865.1768
10455 5605 9696.2314
15974 5605 4693.0298
5605 21988 4873.7690
32169 5605 2412.6260
5605 44903 9066.0518
65159 5605 996.5890
5605 70994 4096.7729
71084 5605 4128.5889
5605 86206 3471.2629
5605 88935 4343.8579
5605 120346 2706.5039
29776 5606 7904.1431
31103 5606 1777.0990
52505 5606 935.4100
5606 97713 209.8960
5607 6382 2730.7241
41463 5607 9507.1396
56417 5607 8100.9229
81304 5607 9945.9863
5607 115722 9108.7510
126354 5607 9837.1914
5608 45920 8725.3633
5608 75989 631.5820
5608 79802 9806.7744
93149 5608 3791.8101
117511 5608 100.2670
5609 57068 5204.2251
5609 123019 1378.8719
5610 60479 8693.3867
5611 34929 6244.0498
38775 5611 905.9700
5611 62009 8563.6211
5611 75321 1117.8190
5611 77008 3318.5969
87027 5611 146.0260
5612 29491 4630.7598
41977 5612 7415.3701
50584 5612 4274.6152
5612 66958 8102.0229
66958 5612 8102.0229
111597 5612 9497.4707
83980 5613 6006.1660
86138 5614 6052.6792
10027 5615 432.8810
17438 5615 8732.4150
24013 5615 8783.4043
39629 5615 9940.0225
64444 5615 9349.6904
5615 89143 1245.7419
5615 111388 1565.1250
5616 23400 2487.4570
5616 37783 4713.0591
122468 5616 1510.0070
5617 20590 8795.6201
5617 25851 4813.3262
5617 30951 6714.2319
45995 5617 174.4920
5617 73800 3506.7141
111886 5617 584.8240
5618 10743 6418.5420
5618 14180 6929.0361
15871 5618 1664.7970
22859 5618 52.7130
5618 28243 247.6330
5618 30245 4327.1748
108722 5618 4683.4731
5618 123736 179.3550
5619 65678 8601.7900
5723 5620 5301.8481
72554 5620 4454.9360
76361 5620 615.6140
5620 104335 3824.3669
5620 118818 3023.9670
5621 122534 1048.4950
19603 5622 5073.1338
21706 5622 1807.3710
22704 5622 3504.8689
86542 5622 4422.8242
106620 5622 5569.4658
13641 5623 5069.9941
5623 20303 6126.0581
5623 22838 573.2750
5623 41054 9783.0527
124365 5623 152.4170
125900 5623 9368.8945
5897 5624 4596.3799
5624 37265 9383.0020
44272 5624 2059.7400
5624 50598 619.4460
56775 5624 2484.1780
5624 69104 994.6340
72981 5624 7548.4819
5624 85866 6665.3271
104543 5624 1047.3480
15243 5625 312.4680
5625 16970 992.5030
5625 40156 8247.1729
57897 5625 3008.1750
78710 5625 2110.6450
109469 5625 3549.0220
5625 113047 7463.1108
10840 5626 2726.2590
42555 5626 9889.7412
5626 45405 487.0790
5626 76398 3774.7549
78495 5626 4962.8750
122508 5626 4810.8018
5626 123984 7279.6240
5627 72633 9385.6992
5627 113289 2896.6201
6248 5628 2349.6189
5628 29570 8028.1089
5628 111322 5986.2480
5628 120787 4649.0239
5629 19681 696.8790
78123 5629 7871.4951
5629 91627 2596.2329
100766 5629 9931.2354
5629 121595 2381.2019
123713 5629 5080.4111
12432 5630 925.8700
68873 5630 2446.0371
100512 5630 1745.7380
5630 105162 4489.5698
17491 5631 2758.5049
19373 5631 2738.2410
5631 26459 2736.7429
33266 5631 5766.6802
33357 5631 7365.2388
5631 40695 8802.1172
5631 48071 5746.1440
59446 5631 91.4980
66810 5631 1208.2100
115991 5631 8749.5752
5632 18055 3866.2529
25602 5632 6171.0850
5632 27994 3560.3770
5632 47399 1145.8781
54287 5632 8073.1372
5632 94577 8973.3496
5633 29321 6011.8491
5633 42998 8617.5977
95564 5633 4959.5981
5633 99146 660.8730
5633 106008 9314.4766
10672 5634 2831.0930
15774 5634 2422.6299
5634 22802 1910.7100
27759 5634 5278.6812
35539 5634 7320.1841
44409 5634 9507.4727
80037 5634 6204.5508
117039 5634 9766.2207
5635 76945 1253.2120
80041 5635 3210.4729
5636 19599 2524.7261
46475 5636 6507.8052
58617 5636 5947.2158
5637 44715 807.7590
5637 44799 3873.0439
52352 5637 7265.6860
66243 5637 6553.9028
5638 7571 6480.8950
5638 38958 8473.8965
5638 83136 5303.4780
88186 5638 347.1480
104989 5638 7161.3340
5638 119487 1380.2070
14429 5640 4009.3779
5640 19183 5234.4712
20261 5640 2869.9089
5640 22296 2537.5791
29146 5640 3852.0691
5640 75129 345.8590
88507 5640 5714.8052
5640 90619 5682.8989
120804 5640 3176.9529
5641 7584 8137.4351
9441 5641 109.9610
5641 19543 971.9860
37093 5641 7973.9712
5641 39994 9617.4346
5641 44405 9692.8887
115239 5641 7740.1929
27502 5642 3386.9990
5642 40230 2903.3621
40230 5642 2903.3621
5642 64576 2411.1560
5642 97900 1366.9301
5642 109873 6105.3818
5642 114774 8800.5527
5643 87918 8632.6162
5644 80512 2659.2849
5644 117330 5281.4482
5644 119880 9622.8652
5645 24408 479.1150
5645 45391 5628.5962
5645 51811 6784.1992
5645 56330 4375.6748
5645 62531 2154.3269
63280 5645 4535.0220
5645 75296 7245.5840
5645 116493 4691.9058
5645 120917 8387.0908
5646 9406 107.7960
52715 5646 406.7110
11244 5647 6586.3418
5647 37155 5801.1011
43726 5647 1060.4980
50276 5647 6696.3042
93146 5647 6773.0869
7199 5648 9034.4697
39876 5648 8830.0908
44984 5648 6465.9761
5649 35940 9291.0146
76461 5649 4733.4419
95752 5649 9369.3379
120092 5649 2072.2859
5650 100904 7144.5981
5651 6384 3252.6201
56222 5651 8177.6689
5651 93049 5945.1509
5651 100892 4401.5889
5652 116609 3742.9509
116609 5652 3742.9509
5653 14599 4024.4541
5653 17791 6348.7739
25904 5653 1887.9000
59705 5653 3325.0049
105234 5653 724.4490
121233 5653 4042.2271
5654 43681 7860.0269
5654 57851 486.3850
115111 5654 1250.4850
5654 128409 8763.4697
5655 24254 1657.1970
5655 42712 8911.6338
42712 5655 8911.6338
5655 46065 5234.0469
48227 5655 4562.4692
113816 5655 5684.7212
5656 13132 6784.8691
14426 5656 5908.9121
30873 5656 4667.0488
56278 5656 6075.8838
5656 78131 642.3540
79529 5656 4036.3870
5656 84374 664.5230
90397 5656 7786.9521
11099 5657 9805.3604
5657 100880 1358.5439
6661 5658 6248.4561
22948 5658 4206.9492
5658 52267 4711.8501
55918 5658 2507.7590
5658 64235 747.7550
5658 106530 3576.9761
5659 22498 4395.6592
87073 5659 4072.7600
98880 5659 6817.7769
54995 5660 954.2380
106876 5660 4449.1392
5661 9561 7304.1631
10174 5661 2204.7241
68619 5661 3212.6089
115450 5661 414.6960
5661 120920 6378.2729
18848 5662 1078.7740
21183 5662 1842.6830
64171 5662 1612.3199
74843 5662 8157.5952
127004 5662 7527.4038
5663 33260 8397.1904
5663 33659 4066.5071
56176 5663 2194.4541
5663 95248 6989.4258
5663 110711 7225.2129
128164 5663 8747.1934
64758 5664 7653.9492
116428 5664 5012.1660
41396 5665 8552.5527
5665 48501 9012.4932
5665 69484 3776.9741
5665 84037 2759.5020
5666 69115 6240.6958
5666 69394 6284.7329
50028 5667 6023.6089
5667 102675 2334.0239
5667 112413 3196.7451
7106 5668 96.3690
5668 50821 9151.8018
67557 5668 4150.9829
69393 5668 7061.8599
91219 5668 8972.3174
93496 5668 8872.0586
80204 5669 274.4700
84183 5669 1903.3650
36183 5670 7766.6841
46576 5670 3869.5959
56128 5670 3746.0481
83080 5670 9379.0049
5670 83088 4543.5439
5671 40752 3789.8049
43200 5671 1126.4030
48939 5671 5984.2588
5671 83389 9798.3252
97993 5671 8351.6172
5671 107596 7247.8042
48845 5672 7452.2749
5672 50733 5880.1348
5672 92416 5800.3579
96368 5672 8981.1201
12546 5673 9657.1094
5673 33111 1076.2120
5673 33437 7738.1680
63712 5673 8458.1943
5674 66571 7099.8218
5674 90419 72.1930
46038 5675 4171.2910
5675 74240 9712.5430
5675 75592 9223.9951
14992 5676 838.6270
5676 23391 6774.4038
29192 5676 9710.6855
5676 51045 9565.2256
82604 5676 2616.0291
84103 5676 7477.3711
96189 5676 5951.1738
5677 35652 6362.0781
5677 35946 9372.7275
5677 42222 494.7180
83153 5677 151.8830
92025 5677 2181.6270
5677 92381 4137.4741
5677 97052 8652.4941
5678 25232 1979.9520
64658 5678 2489.0911
111653 5678 5900.2979
118306 5678 1948.5790
5679 37953 8369.2256
5679 61882 4217.0078
5679 62814 929.7000
5680 20084 542.6870
5680 45760 7809.5732
5680 107593 1184.2200
127843 5680 1517.2330
7488 5681 7425.7471
12119 5681 1256.4130
5681 30675 5688.5249
66062 5681 7138.2900
5681 74031 2996.7600
5681 109735 6527.1519
5682 6690 6429.0459
9600 5682 3709.4241
5682 21868 8754.1904
34361 5682 5994.2720
5682 46409 6325.4541
59296 5682 6231.5610
5682 59883 4461.7988
70241 5682 5203.8838
5682 97638 8120.6411
5682 104042 7472.8691
21393 5683 7872.1191
5683 37687 2818.6201
78892 5683 1610.3430
84186 5683 9040.9648
96681 5683 4798.5732
5726 5684 4099.4341
49591 5684 7457.6152
78618 5684 6747.1519
83006 5684 4985.0122
5684 96839 1674.6240
99069 5684 193.2040
117588 5684 5527.6992
18151 5685 2000.5490
23600 5685 1377.4250
5685 30302 7044.9331
5685 53937 9426.2959
5685 78489 5150.1899
128559 5685 5249.8101
5686 16460 9080.9385
5686 18572 8146.9512
5686 23152 1776.9620
23565 5686 5509.9849
30619 5686 1856.3750
62215 5686 3047.5039
75874 5686 4020.6089
5686 79098 698.1810
85885 5686 1795.4180
100227 5686 998.7600
10866 5687 8418.4170
5687 25253 9916.0586
44539 5687 8471.6299
62630 5687 8806.8877
5687 90387 2734.6799
5687 92921 81.9730
96851 5687 7847.8530
106074 5687 49.6050
114455 5687 6697.7598
5687 114643 5305.4692
16997 5688 9313.1094
24524 5688 1682.7720
24539 5688 9496.4453
30166 5688 9506.3145
5688 34163 7210.4722
5688 50025 4013.3459
94682 5689 3400.0911
5689 112484 6771.7568
5690 15338 3439.6421
5690 18865 8550.2812
38875 5690 2021.5670
57906 5690 2520.5801
60300 5690 6697.2319
100030 5690 6314.8809
119076 5690 546.9170
127817 5691 1069.9600
5692 38312 9362.3848
41165 5692 7083.8789
49327 5692 4284.4932
62851 5692 3674.1550
5692 89258 8082.6392
100421 5692 2702.9109
5693 46301 3590.2151
5693 63783 6554.2690
65941 5693 1509.7990
5694 46569 8841.2471
112149 5694 9152.5947
5694 128406 1874.0050
5695 38652 1407.2040
5695 58437 5850.3550
5695 117290 720.3130
10090 5696 7533.1270
57631 5696 1708.6230
90650 5696 2742.9790
102877 5696 7259.9512
105153 5696 5721.9692
5696 114107 6143.0698
5697 58815 4031.7080
63925 5697 9161.6113
67666 5697 7209.7041
5697 88468 8569.6270
99496 5697 4198.5430
5697 122528 3906.9360
19733 5698 4884.5078
81785 5698 7261.8130
90993 5698 7493.2480
29907 5699 6763.2461
45022 5699 4345.6919
5699 92934 1777.7419
5700 22692 437.4010
5700 40300 4944.6831
79312 5700 4480.6528
83909 5700 6543.9678
87650 5700 1498.9530
5700 98202 8506.8037
5702 16326 7901.5669
18681 5702 3167.8999
68601 5702 2897.1609
79967 5702 9308.7715
5702 82793 9018.2549
5702 95199 2592.9871
5702 109243 29.0850
117897 5702 9067.7344
5703 26355 4301.6099
82437 5703 5288.4160
5703 118999 6327.6860
5704 32199 23.5790
5704 40352 3947.8391
5704 42802 2875.7461
5704 50215 1701.5420
5704 97050 1157.5430
5704 102354 1445.3740
106443 5704 8416.4385
5704 116044 5064.4790
5705 17270 8846.2344
44717 5705 5678.2510
47396 5705 2557.7280
5705 62050 8125.8320
94735 5705 2540.2949
98688 5705 4335.4702
5706 6464 8563.2344
5706 18923 7484.9780
28791 5706 1332.4750
5706 32663 7623.5542
75367 5706 1500.2830
5706 98866 2355.6311
115992 5706 5525.1221
5706 116213 4668.1831
5706 128766 5252.7930
5707 33873 4833.8931
43598 5707 3686.4380
61158 5707 7845.7798
5707 80985 7379.3301
5707 82354 2754.1731
87762 5707 4663.7432
106605 5707 5184.0991
16967 5708 1598.2111
17603 5708 7203.6738
52437 5708 9131.9385
5708 78659 4473.9570
5708 105046 289.4810
5708 106606 8435.6826
112345 5708 9838.0068
5709 5940 5353.9600
27956 5709 9798.2695
5709 35339 5516.2578
5710 12942 428.0400
35390 5710 7924.1021
5710 60305 572.9050
5710 77491 7279.8618
5710 100250 6487.3359
116456 5710 8057.8828
89536 5711 1128.6890
5712 45558 6627.2432
5713 43448 9558.1670
5713 53957 3484.3210
67493 5713 2152.3650
5713 80065 6742.7021
5713 117668 8737.1143
5713 117807 9502.6104
125796 5713 429.1410
11829 5714 9099.2461
5714 37632 6881.9409
44322 5714 5699.6660
63381 5714 3762.9890
66260 5714 4582.3921
5714 74588 9814.2285
5714 116383 3483.0161
21573 5715 6804.5381
5715 30877 4904.5850
5715 38165 4003.8110
52627 5715 7756.5742
79556 5715 4742.5918
10982 5716 1874.1230
21593 5716 7554.8442
65310 5716 2775.2019
5716 82343 2302.1641
33416 5717 5478.9458
34911 5717 3348.1069
5718 18993 4482.6348
5721 14793 3227.0681
37205 5721 1109.8781
5721 120071 5996.8608
5722 11211 6711.3892
5722 36632 3262.2429
7532 5723 2739.5640
5723 43451 5448.5029
5723 58729 2764.8530
67435 5723 5685.0571
82535 5723 7064.1011
104335 5723 2163.1460
105509 5723 3901.0750
118818 5723 3343.4431
120277 5723 6745.5381
9481 5724 3715.3040
17990 5724 6826.4590
5724 52095 2976.2200
5724 113308 3036.1941
5725 15182 1731.0439
5725 17224 6980.0308
5725 35438 792.7680
40539 5725 6473.6362
5725 101699 8854.1553
108659 5725 8347.6123
5725 110049 1765.1899
5726 24330 1156.3190
32977 5726 3826.5591
5726 57735 5113.2969
5726 66575 3254.6970
5726 83266 825.5460
5726 83797 1551.9910
5726 103696 8998.1172
39115 5727 1935.4240
66763 5727 7548.8530
5727 72282 5709.5059
14452 5728 7714.0190
94389 5728 288.4170
5728 106174 3674.3611
117975 5728 2995.2241
10271 5729 8489.8262
64481 5729 738.4630
65453 5729 7674.7231
88801 5729 2390.9009
109769 5729 4081.9060
5729 110531 6936.6128
5729 117689 8622.5566
5730 9508 3424.7170
5730 24716 9912.8340
5730 26016 1658.7510
5730 40489 5155.7612
5730 56793 6892.8652
5730 98895 4967.8721
5730 120680 4145.7490
5730 121321 5747.0200
14090 5731 3315.4839
39950 5731 5910.9390
41257 5731 9419.6914
5731 64686 9658.3945
5731 102777 3540.5879
29185 5732 5190.7412
5732 52686 483.9410
5732 68566 5092.5791
5732 72194 4188.8579
87671 5732 4935.7168
5732 110294 5157.7842
5733 96171 9898.3652
5733 113068 2649.7361
5734 31195 7962.5532
5734 34283 6089.0781
5734 45734 8161.3130
56024 5734 6452.3789
85678 5734 6827.5410
5734 112352 5836.0361
5734 125165 1359.6320
5735 11706 3425.7991
5735 111045 2772.6489
122160 5735 9982.1895
5736 6824 6850.5161
5736 27331 5201.8350
78778 5736 4157.2930
7279 5737 2006.2770
15996 5737 2094.7009
44537 5737 9125.1650
5737 47530 8668.3779
5737 52483 358.0730
5737 60935 4957.0010
106439 5737 7095.6689
27100 5738 2294.1169
5738 35842 4615.3970
5738 40827 636.2570
5738 41749 7484.8579
68553 5738 7615.6899
75175 5738 8245.1895
5738 84488 4190.0679
6522 5739 2551.4080
5740 10245 3402.9729
5740 62365 6604.7852
5740 81958 7717.4961
86442 5740 1365.5270
5740 99989 2693.8640
5741 11078 5878.8091
37593 5741 334.2580
79852 5741 2037.7570
5741 114348 4231.1968
5742 108997 1693.8910
5743 18741 5463.5571
5743 30591 9520.1992
72006 5743 4192.4321
82529 5743 2314.0730
5743 101326 4722.0342
116927 5743 866.0770
5744 10720 6836.7031
38614 5744 9333.0869
77275 5744 2507.5940
102866 5744 8021.4331
30347 5745 9691.1611
69108 5745 7464.5962
69223 5745 5117.1030
