112816 263397473.1142
58650 5814 9568.3682
5814 73957 1142.6190
125886 5814 6999.0400
66190 5815 999.7590
101960 5815 6679.0400
7715 5816 3996.5349
5816 64520 5838.4800
5816 67158 2695.6931
77455 5816 9754.8037
5816 125185 9133.8721
5817 63893 6621.9380
70749 5817 5281.6089
5817 102881 5072.6851
119830 5817 7151.4468
5818 15288 9862.4062
59394 5818 3325.2061
5818 77643 7015.1431
5818 87425 6981.3442
5818 123690 2998.9929
5819 16032 6237.8281
5819 20663 6830.4590
5819 30022 1232.2030
48517 5819 4815.8950
81044 5819 4178.7568
90239 5819 8432.9834
98713 5819 769.9820
5820 32606 474.4090
5820 50462 393.3380
5820 91909 1738.0690
79454 5821 7349.2979
88554 5821 9529.2314
93063 5821 3822.7891
96634 5821 1008.2690
29252 5822 6528.2710
39304 5822 4822.5479
47846 5822 7687.3101
33100 5823 3041.1580
5823 41201 661.0290
5823 94155 383.0030
114882 5823 5312.3140
27701 5824 2311.2529
5824 63158 7004.9419
5824 77655 3110.2749
108858 5824 9900.2900
110557 5824 4156.3892
89252 5825 5741.8481
5825 127294 3687.8840
5826 17923 2470.3779
5826 20501 8740.8408
5826 49211 9925.7119
73287 5826 9300.8369
75883 5826 9973.0439
111325 5826 7257.9590
100229 5827 5995.9458
20785 5828 922.3800
88679 5828 8027.9409
113730 5828 6470.3560
6790 5829 1315.7180
5829 50468 2282.3630
5829 102534 6336.0059
19707 5830 844.9490
28215 5830 6105.1519
31566 5830 7344.2749
5830 37452 9889.5723
5830 44251 3444.0530
5830 54221 5031.5850
5830 68244 5447.0820
74940 5830 6621.4341
5830 115838 7930.9409
5830 128720 759.3960
5831 60388 1449.0389
27941 5832 4935.8828
53435 5832 6386.0239
67650 5832 1349.3290
5832 75975 1608.6240
92777 5832 1875.0580
5832 93498 7091.1768
108693 5832 5296.5078
5832 118885 4345.4360
53754 5834 8348.3701
68890 5834 5222.2202
5834 81799 6162.6250
83540 5834 8321.4150
5835 34193 2480.1790
5835 67626 4674.9238
5835 76204 1760.1470
5835 123817 1145.2800
9360 5836 5592.2168
5836 27914 5306.8359
30626 5836 9997.6377
32193 5836 8953.5176
32951 5836 3928.3401
38159 5836 7341.9131
45638 5836 1359.4420
5836 72199 9888.7451
5836 83891 4889.8511
125740 5836 6806.5239
5837 30578 6510.1792
5837 39793 2820.7920
41224 5837 82.2720
5837 48179 475.5700
5837 63665 273.0270
65759 5837 6468.2959
5837 85069 1824.8990
5837 93259 1881.6510
5837 106472 8343.3535
128050 5838 1432.4280
11282 5839 7178.1592
5839 19675 5205.1421
5839 78823 9780.7988
84299 5839 4916.7310
85851 5839 3884.1201
5839 108011 618.5660
5840 15937 9913.2617
76145 5840 8559.0439
5840 82381 2378.7129
85661 5840 2937.7351
6146 5841 7970.9302
21021 5841 760.9230
63149 5841 2218.3140
68494 5841 9440.7998
5841 75771 7205.6162
95046 5841 2076.5791
5841 100316 800.2420
5841 106980 7094.3608
127652 5841 6966.4302
5842 9917 7606.7661
5842 10693 6120.8931
12087 5842 9787.2217
38168 5842 205.3900
5842 76028 6596.4629
5842 82038 60.2490
5842 114479 6673.6870
17748 5843 937.7150
55014 5843 4458.2520
61163 5843 7533.3931
5843 71626 2370.1431
5843 85616 1636.4110
5843 99230 5254.8882
5843 105595 4667.2939
5844 29239 9069.4941
5845 116798 9139.0078
64201 5846 5285.8599
5847 16362 8982.7568
41639 5847 7698.0518
86988 5847 7664.5732
5847 87636 4436.8442
125518 5847 9918.7275
5848 52711 8151.8550
5848 104721 7714.1201
5848 107495 4653.3940
5848 112270 7592.6548
114987 5848 4919.7358
125333 5849 6729.9731
25575 5850 909.2490
5850 45874 4530.4492
5850 52276 3696.4041
5850 85705 8516.0146
14530 5851 3167.6941
5851 34274 5999.9780
89827 5851 8721.4062
5852 18550 9764.1582
5852 34327 8576.5801
5852 100922 7911.4448
40104 5853 3218.2251
40614 5853 3034.8320
5853 107658 7961.1899
5853 125720 8104.7202
5854 73005 7187.5962
5854 90470 3216.0779
5854 115371 2772.0149
5855 23808 6257.0898
29386 5855 2355.0859
5855 47562 8057.8750
5855 62236 7756.1992
5855 65989 53.1380
69795 5855 8238.8008
5855 70986 4709.3960
5855 81942 9971.8662
106737 5855 6390.6558
5855 110684 2423.5161
5855 112574 4625.2598
5855 122902 6499.6641
51812 5856 9859.6035
5856 121341 7408.9131
5857 21010 6906.4048
5857 72069 7567.9902
5857 111499 8441.2812
6872 5858 74.1000
23147 5858 3567.9680
5858 48780 9679.0391
5858 77988 2354.6101
84427 5858 2144.5481
108014 5858 7590.4839
110316 5858 5572.8350
5858 112168 7695.7329
5859 26095 8068.0259
97832 5859 3677.5549
5859 110837 4883.3291
5859 128065 1284.1050
5860 11582 6449.5698
23052 5860 3656.7710
26629 5860 3639.1909
5860 29264 4507.4458
32309 5860 1412.9709
37250 5860 3692.3301
5860 61691 2746.2471
74669 5860 6122.3672
5860 76672 6180.5479
5860 96027 1653.2550
5860 109998 1062.2350
5861 12719 3322.1609
5861 14072 669.2710
5861 24848 3438.1909
5861 47586 7193.7471
5861 53031 8078.1851
97576 5861 344.5960
103282 5861 7278.0889
5862 8267 9035.8184
5862 47142 418.6960
59923 5862 846.0570
82376 5862 8714.8574
91070 5862 2773.3059
119721 5862 5506.9580
126129 5862 8821.6934
5862 127350 8346.1406
5863 23556 5719.0430
5863 28532 6889.7192
104255 5863 2023.6970
5863 106923 602.3720
5864 16295 8173.8242
5864 46684 989.6190
5864 54756 4259.1431
60346 5864 1813.0160
5864 115315 5497.0649
7270 5865 8188.4658
5865 17668 8021.6982
5865 37132 759.6640
5865 40360 4310.8330
5865 111765 4202.2461
20752 5866 4929.2720
5866 34723 7889.4199
5867 9092 40.7590
5867 44494 5598.5430
5867 63197 1327.6110
5867 99720 7234.5059
60763 5868 6193.0801
22094 5869 1672.2080
22413 5869 4512.5952
5869 23037 5228.8979
5869 51591 2090.9041
63639 5869 7875.0049
5869 72361 6460.1069
5869 86190 7380.5630
89853 5869 5898.3149
95934 5869 7798.1519
122109 5869 5726.7041
5870 79788 1617.3580
5871 30761 7204.2241
42612 5871 266.7530
5871 47811 4736.0820
5871 59764 5378.0479
66997 5871 3772.7251
5871 77813 8995.2246
5872 6689 9707.4160
5872 13717 1786.1420
21079 5872 7183.6919
52483 5872 245.4660
70071 5872 2545.8069
5872 106921 4010.8770
5873 37188 6964.0649
5873 97169 7475.0791
5873 104602 1900.2980
5873 108813 7004.8242
125807 5873 5589.9741
5874 13630 5744.2612
5874 15167 6755.6831
21777 5874 1783.0551
23838 5874 7416.4692
42135 5874 3784.6299
50669 5874 9528.3047
5874 94287 2023.7260
99758 5874 4175.9868
27872 5875 5988.4131
5875 35324 9404.2891
56703 5875 74.3020
5875 105974 3786.5649
5875 106219 7647.3452
11668 5876 4208.0122
50354 5877 990.7890
5877 59023 7914.0991
5877 80964 8944.0938
112345 5877 8885.1904
116030 5877 1686.8240
5877 116042 455.6720
119387 5877 1108.9580
5878 9205 3472.9661
5878 38660 7639.3638
5878 39135 1354.4250
45574 5878 8535.1250
74952 5878 4166.5928
5878 126589 8318.4902
18040 5879 8526.5557
5879 21435 6066.8911
5879 45668 7839.6660
64864 5879 6632.8828
5879 93709 4327.5049
97460 5879 4595.3491
108731 5879 8415.9385
5879 110712 1743.9740
5879 113255 896.3320
9188 5880 7944.2432
5880 36717 6284.0518
5880 42644 5072.3188
44288 5880 6449.0078
5880 93637 5688.3408
33842 5881 7662.9741
5881 51063 235.5740
125930 5881 3335.6870
5882 9979 1870.9860
16125 5882 3742.7151
26092 5882 3766.1379
5882 27543 3331.4331
5882 49534 2627.9050
15475 5883 7969.3140
5883 36030 3787.1050
5883 80541 6253.2158
5883 83626 3958.6321
5883 83902 3942.8210
5883 86164 7607.6411
5883 105127 5010.1099
33096 5884 8109.4141
40159 5884 8442.4834
64399 5884 3536.6660
5884 75558 6692.6582
84203 5884 8798.5010
5884 87226 169.5490
5884 110311 1020.1630
5884 111908 5910.2031
114252 5884 1101.8390
12833 5885 5280.4888
5885 40064 6806.5352
5886 35760 1562.4351
58489 5886 1564.5420
118990 5886 1878.8540
5887 44742 8011.4429
5887 109519 7252.8828
5887 124109 2058.1799
5888 15026 763.3690
73339 5888 3104.9221
5888 76704 3929.1670
44128 5889 4506.0850
5889 103795 6871.0601
109264 5889 9776.9521
117438 5889 9650.3418
32429 5890 7356.7261
5890 74815 3564.0569
38336 5891 5903.5581
43296 5891 1315.3590
5891 43800 7506.8779
5891 100652 6027.5508
102045 5891 6325.4692
124938 5891 8132.6440
5892 7613 6986.3862
5892 22562 2378.4871
45083 5892 4825.3018
5892 80321 5064.3892
5892 85120 8361.8174
91261 5892 4211.4429
5893 44591 6166.2280
5893 59434 3642.3069
5894 14165 1017.9780
48974 5894 7728.6631
59341 5894 5206.8491
5894 63309 5413.1841
91109 5894 8256.4590
5894 97705 4976.0840
5894 118412 7471.3652
118839 5894 9019.8281
5895 10489 8081.0068
5895 25435 3916.8840
32237 5895 3525.9131
67586 5895 7468.4189
5895 116753 3693.8359
121575 5895 5692.6079
5895 122503 4825.1460
27398 5896 9774.2451
5896 41812 4112.5181
47602 5896 8656.8574
53717 5896 7281.1230
5896 58838 140.0700
5896 64056 7498.6782
5896 92375 7930.1191
5896 101430 9642.8076
113951 5896 9877.1650
23053 5897 2755.4221
34047 5897 7944.0479
51382 5897 4941.5542
62104 5897 1117.2390
100299 5897 2155.4910
104946 5897 3624.1350
5898 7447 7275.8979
37100 5898 3173.4690
5898 76594 3869.1499
5898 82653 4999.0991
5898 83813 1103.0060
5898 114772 4641.9609
5898 119015 9975.1836
60134 5899 1090.7230
5899 60577 3661.7900
5899 64505 572.5430
5899 114507 5007.6069
70360 5900 9704.0547
5901 76432 557.3140
5902 44410 1217.7950
80844 5902 5396.6631
5902 96370 7898.8120
108509 5902 992.0400
5903 36105 9509.1816
45276 5903 6555.6689
107630 5903 789.5150
116646 5903 2165.6040
5904 8658 4054.3469
5904 16731 8719.6338
29501 5904 4324.7642
71379 5904 6447.8652
5905 13601 3991.4080
42755 5905 2268.8130
5905 48271 3905.7710
55049 5905 7625.0000
5905 76434 4424.3042
5905 127734 46.2580
5906 6942 4900.8979
5906 13246 114.1260
23479 5906 6431.7612
5906 59988 9899.9980
5906 113646 1217.1320
5906 121222 1073.7220
5907 7191 9875.1816
5907 31652 4824.2070
48666 5907 4735.5122
57212 5907 2964.0769
5907 59187 2348.1660
127618 5907 6955.9199
17431 5908 3521.3911
32098 5908 3565.9609
76262 5908 2352.5830
92185 5908 1420.2040
5908 116754 7074.3530
10126 5909 4378.1172
5909 16236 492.2250
50498 5909 380.2200
5909 61304 9060.0732
80574 5909 7062.9248
118285 5909 9099.8535
5909 122995 3384.8379
5909 126600 3510.7900
5910 9763 5607.6152
5910 13118 5653.6509
5910 13953 9932.9131
15668 5910 3232.6150
5910 66318 2594.3069
5910 74927 9979.1719
94966 5910 8133.5132
112380 5910 2708.4331
119841 5910 6410.9331
5911 78400 549.8630
5911 82024 6441.9170
96561 5911 1.0070
36796 5912 2941.3970
57380 5912 1266.1240
5912 82819 4736.5200
86168 5912 5905.4741
5912 89747 6130.6421
94192 5912 1692.4399
5912 104117 1943.2180
68486 5913 9696.6025
124068 5913 6561.3750
5914 50086 5879.7739
24778 5915 9287.3076
5915 27521 3455.8450
5915 37008 6371.9990
5915 55827 9667.5283
5915 62766 5032.2700
5915 67960 5951.2759
77203 5915 1283.7350
5916 31038 933.4600
41739 5916 1978.4180
58256 5916 9407.7021
5916 80908 9103.4629
5916 104689 1911.3320
5916 105960 2640.3169
126631 5916 1697.7710
5917 85440 4406.8560
5918 40677 3290.1819
5918 91468 6922.5562
5918 126494 3334.1411
34375 5919 3840.0459
61377 5919 3364.4741
22231 5920 3335.1479
43206 5920 6781.4429
5920 46850 7146.9502
5920 56672 8071.6680
5920 61563 5203.2700
121098 5920 3277.5930
5921 36714 2280.4600
51240 5921 7146.4878
65595 5921 5490.5479
68678 5921 1358.1880
5921 68873 3026.2620
5921 81938 7294.2090
100512 5921 7330.3848
102009 5921 1914.6130
5921 106057 9478.0889
107109 5921 2362.6550
118969 5921 7865.8901
25092 5922 3278.1760
5922 37804 3296.1160
5922 38564 9844.3076
5922 70933 2685.8779
79678 5922 2399.5791
127545 5922 1755.6400
5923 16389 5326.1948
5923 22745 4097.3501
5923 50560 1132.7300
5924 17177 1019.9070
5924 74391 2012.9890
98007 5924 7489.1279
114398 5924 6900.7329
115015 5924 5348.1382
5925 8963 4270.5708
5925 45386 6564.0352
5925 56819 5936.1582
5925 60867 1990.1930
5925 76632 9841.6279
79326 5925 8216.6191
96494 5925 9136.6807
18150 5926 7848.5288
39472 5926 2091.1589
54116 5926 4679.2949
58777 5926 5142.7378
99949 5926 9421.5439
102490 5926 6593.9092
5926 120926 4620.8271
5926 123770 1784.1990
5927 13839 6976.1509
5927 14965 7899.0039
28867 5927 6820.4590
38476 5927 584.8820
5927 58603 2512.5991
5927 89484 1092.4520
5927 91717 8427.4297
102697 5927 6609.9492
5928 21204 9771.2998
5928 49102 2076.5120
30881 5929 146.2080
5929 41124 1784.2900
49907 5929 9565.6396
52560 5929 9563.2930
71920 5929 7132.4282
87379 5929 6352.5630
110979 5929 6127.3291
115035 5930 3068.5859
5931 26437 8342.7568
37376 5931 8485.3086
48382 5931 3801.5569
48502 5931 9995.7900
68039 5931 6333.8379
95985 5931 5892.7158
89424 5932 7191.4380
18290 5933 1476.5760
7069 5934 7830.6118
89817 5934 6301.6992
5934 95207 6097.4038
121332 5934 2131.1641
5935 33371 3277.8501
34214 5935 3996.4080
5935 100265 9727.8311
103790 5935 98.3090
17055 5936 7097.6421
50148 5936 2240.4299
69881 5936 1190.7610
5936 127640 8041.4238
5937 21027 1366.7321
5937 48305 3478.4141
77485 5937 117.9360
75361 5938 4029.2920
104152 5938 5262.7041
5938 122689 9683.5762
122689 5938 9683.5762
5939 59781 2395.1321
5939 79037 6036.1401
35339 5940 2236.2671
11133 5941 7980.0698
107724 5941 6895.2490
29414 5942 721.5760
39818 5942 1781.6281
41985 5942 6891.0391
5942 44910 7055.4150
5942 72406 190.6960
76525 5942 6598.8291
5942 118975 1048.3430
5942 122253 8021.3091
42759 5943 2900.5281
93829 5943 7145.7471
5944 7076 152.4730
53813 5944 6178.3779
5944 72741 3658.5071
81838 5944 2396.6560
5944 82082 6276.6880
122790 5944 3272.5020
5945 17449 4637.0869
5945 65923 9983.8008
73876 5945 1313.9260
5945 109345 8520.1709
5946 13413 3462.2151
5946 58916 3948.2151
5946 68371 5065.8149
5946 78984 1241.2710
82275 5946 3631.7910
82583 5946 1174.7531
83386 5946 3636.4031
5946 90925 2184.2830
5946 113198 3411.0200
119416 5946 4132.8262
18661 5947 9079.5322
5947 37219 6648.9492
71302 5947 5914.4541
5947 74953 8486.9238
5947 87729 6220.7158
5947 95592 6105.1499
103920 5947 5085.7529
107747 5947 7269.0591
5947 120637 4126.4590
127209 5947 7986.2822
5948 64788 6931.1592
5948 72072 6795.2842
5949 14828 6681.0122
5949 40265 589.6660
127924 5949 9191.9414
26066 5950 5474.0518
34066 5951 3862.1680
59174 5951 6345.3799
75281 5951 7974.2061
5951 88327 7692.4468
97036 5951 7381.9028
5951 106124 3952.7729
106805 5951 1640.6620
120351 5951 2447.7180
48444 5952 5194.0449
5952 77581 7788.8052
111790 5952 3622.4719
5953 10184 1346.8000
39332 5953 9973.0889
42488 5953 9549.8438
5953 83602 5479.6260
21595 5954 1568.9730
33872 5954 8715.1445
57661 5954 1394.0800
5954 94635 2572.2490
107006 5954 4935.8608
5955 6785 15.5830
47123 5955 4721.2729
71075 5955 4142.0420
119916 5955 676.9890
125447 5955 1652.4320
67057 5956 3453.6790
100918 5956 7358.0010
34712 5957 2242.0979
50254 5957 2645.6201
58212 5957 2832.0540
5957 59020 8620.6191
5957 78063 1507.3521
105259 5957 806.2600
5957 121085 8829.4180
43586 5958 8889.2549
45892 5958 4759.0332
5958 52940 470.0800
93387 5958 1336.9730
97754 5958 9953.0781
99997 5958 8258.8848
5958 113424 7475.7969
128080 5958 3816.2310
12041 5959 748.3260
5959 17969 9541.9941
5959 29447 9295.8574
5959 56273 4833.6519
5959 66044 8257.1387
5959 82713 3206.2900
82818 5959 7405.9009
5959 110987 5709.3530
5959 120202 3221.8730
12887 5960 7580.2559
13321 5961 430.6260
5961 72325 9880.2666
5961 78196 8257.2451
5961 119595 2083.0581
90395 5962 3333.9460
31034 5963 8131.5991
5963 31170 6841.5078
46055 5963 8495.9180
5963 92066 963.6530
5963 104013 5462.1270
117395 5963 3.2700
87175 5964 4286.2651
5965 15543 6807.8970
5965 42962 9045.2979
5965 43436 7277.9771
5965 53670 2745.8511
54206 5965 1514.7290
57690 5965 8053.2148
5965 94420 2738.0000
5965 116842 5330.9600
10445 5966 1317.8929
36391 5966 2279.9939
91454 5966 7143.1689
99802 5966 6151.5449
5966 102038 3053.4861
5967 9670 349.4590
5967 24243 6073.7988
5967 123479 8762.8389
127865 5967 6087.6841
7624 5968 6170.4072
29935 5968 1709.8170
5968 41525 5967.9521
5968 41988 6944.0049
5968 42858 3792.8750
5968 59752 1818.2500
5968 80173 5075.6040
88237 5968 634.3830
5968 92980 314.1690
5968 108363 8555.6094
110696 5968 8612.8633
15948 5969 2833.7910
24866 5969 2841.8740
5969 40142 7937.1118
5969 42238 4242.6689
5969 43885 1887.1720
5969 55338 7731.4419
63446 5969 6988.5200
64501 5969 5918.2529
81466 5969 5784.6572
5969 95134 2242.8721
5969 124076 3765.5649
5970 31589 9618.9023
42425 5970 4522.8672
5970 127147 908.7350
50031 5971 8286.7998
56147 5971 92.7050
5971 59961 1258.1940
66269 5971 6876.9512
33048 5972 8855.5439
5972 33472 7345.8789
36451 5972 3047.3579
5972 42855 3081.7129
5972 44589 5830.1831
5972 128448 9991.3633
5972 128540 6874.5879
28447 5973 7648.4331
30266 5973 7583.3188
5973 37793 25.3230
5973 44640 478.9540
5973 59539 6138.9282
68611 5973 1154.5380
5973 94760 3312.7461
117786 5973 8980.8018
5973 118734 9091.6514
5973 125059 7555.4150
72757 5974 3384.3269
115494 5974 6823.0928
5975 13714 7060.2871
5975 73861 9302.5801
5975 74989 5124.1021
78604 5975 9303.1592
78942 5975 3068.1460
86665 5975 7259.3560
5975 95065 6342.3779
5975 105565 3976.8811
125201 5975 5546.1558
5976 58442 6435.0830
15464 5977 7751.4268
24059 5977 2423.1069
49011 5977 7806.9790
82936 5977 7613.6582
5977 102458 7986.8179
6143 5978 888.6920
5978 11194 5960.1929
5978 44540 494.5330
50699 5978 279.6320
58906 5978 3608.6270
64228 5978 8077.8530
80540 5978 2821.3081
5978 88765 4087.5811
5978 112598 4216.7808
72382 5979 3975.8459
5979 102684 9916.6787
127109 5979 5713.9360
23553 5980 5583.8491
5980 45069 7472.0942
53966 5980 9098.2627
5980 74504 2406.9419
5980 79359 7048.7329
5980 98471 8400.8428
5981 10103 47.3960
5981 52926 6351.8931
63678 5981 3985.3411
5981 82783 7306.7529
5981 95225 5210.6230
110627 5981 7962.2222
5981 111416 5369.2612
123548 5981 4162.0591
5982 12515 8230.0020
5982 14043 7792.3691
5982 28057 4485.3901
5982 60538 8360.0117
105836 5982 8295.5391
111552 5982 5374.0830
6943 5983 4320.2061
5983 27477 8790.0723
5983 50503 8170.0669
55724 5983 7928.8330
5983 64293 6867.9248
5983 76830 991.3750
5983 104288 4532.7661
95575 5984 3601.0591
47815 5985 7483.5742
5985 77327 4449.4458
5985 78160 9314.9951
5985 99693 3067.4231
115455 5985 4437.8921
27793 5986 8413.2578
5986 91235 7990.7178
5986 99963 1486.6260
33026 5987 9330.4531
62251 5987 554.4660
5987 70656 354.8710
88633 5987 3315.7949
5988 24498 7861.2192
39970 5988 5565.4941
88078 5988 3794.3689
96322 5988 3230.4810
96878 5988 9727.5527
5988 108004 2024.3710
128614 5988 3539.2019
21298 5989 6729.2959
63214 5989 384.3840
73040 5989 1834.7410
5989 81331 2103.3789
82840 5989 7220.9419
95767 5989 3141.1650
96128 5989 2789.7981
5989 115949 7666.1270
124723 5989 9.0910
5990 14400 3781.1741
5990 54167 2198.8931
80469 5990 6126.5020
5990 113215 3781.1001
5990 118594 9164.6914
5990 119887 5441.4971
5990 123348 6848.5229
5991 38502 3602.5840
87539 5992 6371.1069
96721 5992 7355.5928
5992 103021 5089.2100
104135 5992 5701.5601
8892 5993 7910.0601
61828 5993 5444.0811
5993 92124 9017.3555
5993 95550 5771.2788
5994 32976 1009.5750
5994 36762 2811.7251
5994 75112 1518.1121
98351 5994 3253.4810
5995 13047 7352.4482
5995 26663 7573.6660
63969 5995 9982.7773
5995 66258 253.1840
127031 5995 1924.7590
7626 5996 4602.5078
12583 5996 7474.1260
47832 5996 5065.9248
50485 5996 9908.6582
5996 59591 5140.2529
5996 88758 7591.3682
10424 5997 6206.1841
5997 47687 9855.4990
51054 5997 3717.8701
84069 5997 9987.2842
45050 5998 9020.1904
5998 63525 9159.3672
9725 5999 6835.8081
23159 5999 2622.7739
23482 5999 5530.4741
5999 26695 4191.4009
38102 5999 228.3360
5999 103530 3748.3860
29337 6000 2101.4609
91785 6001 5672.4170
6001 101162 2765.7419
28504 6002 389.0930
6002 49157 9198.3447
6002 70567 8093.8188
6002 73870 4423.5571
79654 6002 4968.1782
7565 6003 7962.6191
19854 6003 4513.5762
6003 85226 7467.3071
115128 6003 8215.8037
119636 6003 6438.3350
6003 120908 4586.1670
19229 6004 8206.2822
35050 6004 4020.6121
6004 59448 4494.8252
76997 6004 5862.8882
94442 6004 1611.9800
112699 6004 701.0100
6005 28824 5718.3872
39605 6005 7846.2021
6005 47783 688.2940
6005 71913 7254.9292
89496 6005 9521.9209
6005 102548 40.4540
6005 108019 9877.7041
6006 29457 7568.7471
47115 6006 6748.2080
15175 6007 2622.3921
23185 6007 1317.1340
6007 24829 1366.0210
6007 54494 811.1620
62243 6007 6599.2280
6007 83561 1755.1140
6007 96029 9.5070
6007 106987 7209.3989
6008 9146 8695.0244
72595 6009 7494.0371
86520 6009 5172.0181
6010 52475 3208.6001
6010 80638 4961.3442
6011 8391 3387.8220
6011 29699 9646.9346
119207 6011 2063.8630
22900 6012 4110.4570
6012 68405 6183.8999
6012 70947 6558.6880
6012 98917 9973.3447
6012 106540 7259.6982
106540 6012 7259.6982
11831 6013 5691.7319
37204 6013 8158.4351
6013 38174 464.3450
76089 6013 2946.6609
6013 108083 7680.3560
10873 6014 504.7990
6014 80922 5340.7168
84868 6014 5249.1040
97183 6014 7253.0068
6014 107093 7963.1099
6015 85388 6566.2378
91665 6015 8619.0293
6016 6506 8774.2725
86567 6016 5681.8179
6016 110379 2890.4951
6016 117368 1300.1310
6017 19559 2891.2170
6017 56342 1585.5190
6017 60587 1310.5200
62483 6017 8063.2349
6017 66492 7310.4712
6017 114967 6271.8638
6018 11458 3967.4099
56676 6018 6957.4072
14231 6019 8335.7266
36843 6019 594.2190
6019 47772 3141.3069
6019 52722 7410.7671
6019 87838 567.5640
6020 70037 3453.5391
6020 103251 7186.8179
103542 6020 6259.2959
104171 6020 1611.9740
6020 124269 7651.1631
6020 126015 1722.3090
6021 16682 1808.6830
50024 6021 672.3140
64761 6021 9579.3789
102054 6021 7057.7871
6021 119475 441.6740
32024 6022 58.8410
38825 6022 6140.3770
50755 6022 1577.0551
6022 64183 1349.4650
64611 6022 1822.1949
6022 110894 6983.9019
7297 6023 2649.5959
6024 45395 7229.7642
6024 73540 1085.7740
6024 121966 3960.1160
61304 6025 7809.3511
6025 105822 8396.2451
6025 119433 2748.3320
15258 6026 1776.7610
6026 34936 7870.0039
6026 47648 3600.4109
6026 72288 2370.9800
6026 112656 1011.3110
6027 9326 3527.5300
11280 6027 5454.8960
30683 6027 6981.2031
112812 6027 714.3480
6028 13898 4230.5439
6028 20093 1109.5291
6028 70862 881.8630
6028 120929 5952.8540
26489 6029 2918.2119
6030 15909 4070.5300
6030 38529 8048.5850
55274 6030 9975.9990
65404 6030 7028.5562
72783 6030 8107.4258
6030 78483 8632.7275
80316 6030 1121.9630
99544 6030 9456.8906
103432 6030 454.9230
121610 6030 8105.8652
6030 125095 4622.8389
12915 6031 7684.6870
25977 6031 9191.6387
6031 54549 1099.3070
6031 79903 5494.0391
6031 96832 104.2370
6031 129012 6363.9912
11268 6032 9787.1523
6032 17766 7974.2412
6032 21650 9964.4023
22094 6032 4674.4849
28771 6032 1501.9050
6032 63719 3491.9319
63719 6032 3491.9319
6032 109285 999.4600
26389 6033 6722.6328
6033 48571 6876.2778
52044 6033 2108.9890
53800 6033 120.8480
53938 6033 5345.4839
101094 6033 5027.2021
35870 6034 4191.3779
61814 6034 3394.0691
6034 70497 7519.5532
78229 6034 1219.9340
99630 6034 4017.8469
6034 108529 8668.6338
6035 24192 2341.8970
6035 33973 3474.7380
6036 55173 9123.5566
6036 90019 2964.1150
109184 6036 8097.5771
125354 6037 9324.5967
6038 9760 4672.1060
6038 39669 1713.2360
49464 6038 7334.9878
73499 6038 4776.3428
6038 112709 8077.2271
6039 37799 9638.4922
6104 6040 2750.5850
6040 18929 8041.6289
6040 34077 6829.3291
50054 6040 6768.8418
6040 73791 4049.9131
75279 6040 9475.0635
115245 6040 7768.3018
25339 6041 3288.8979
6041 25751 8867.6934
6041 63329 9877.2910
6042 116046 4213.1768
6043 16240 7420.8452
6043 75547 7601.1250
83660 6043 123.5980
122297 6043 7456.7510
21197 6044 1337.4120
77763 6044 4141.4448
6044 80901 6125.3848
6044 94340 6195.6611
110587 6044 7616.1831
51256 6045 7765.2939
6046 27313 9159.7764
115313 6046 8230.1123
6047 50575 9606.2432
64876 6047 3831.8831
6047 98443 9943.3477
6047 102130 9457.5830
102704 6047 1124.5780
6047 111023 8020.5752
26403 6048 9096.0762
6048 79087 3875.1631
6049 16533 8578.5557
6049 21002 8441.7568
6049 43860 3160.3569
6049 46619 5144.8208
65568 6049 433.1720
101780 6049 928.6590
101863 6049 8433.7197
6049 111251 9300.8652
127991 6049 3322.3030
6050 12059 4359.8188
6050 44917 3514.0420
80691 6050 743.1480
6050 92879 1960.9440
6050 107243 3637.6399
6050 127366 716.2510
6051 54453 5814.7080
6051 61123 295.4370
6051 82671 9357.9883
6052 8948 2010.3700
28939 6052 7911.6201
6052 97924 7123.2832
6052 126523 3686.4980
10123 6053 8658.0840
6053 18488 6729.5259
45486 6053 7518.3809
127227 6053 1117.7841
6054 19256 6187.1099
6055 35298 8642.9600
6055 35465 9138.3594
48152 6055 7799.5381
74369 6055 5034.4751
78211 6055 233.2670
7523 6056 6241.2949
6057 27208 711.1850
6057 45008 7894.4409
6057 125521 9190.8203
6058 16979 1639.8440
6058 28919 6328.1611
31622 6058 8491.6846
6058 32498 4962.1470
39091 6058 3204.3320
45896 6058 4522.0801
86298 6058 8221.6484
89223 6058 5165.2759
6059 31456 676.0720
6059 114837 3496.3369
86496 6060 971.5100
6061 7500 812.2400
17901 6061 8023.0591
6061 25954 1399.4821
6061 29959 451.8750
40124 6061 1709.5570
78169 6061 57.5670
6061 94649 9697.7529
101379 6061 1744.2910
7738 6062 1175.3510
6062 13444 8401.2148
6062 40508 2903.6030
51217 6062 2830.0630
6062 56700 6200.7529
63520 6062 454.4300
87532 6062 5579.6821
102309 6062 4958.4009
6063 48010 1165.6150
6063 50120 3474.1230
6063 87581 4149.2212
108400 6063 2805.4600
15278 6064 2318.6360
38976 6064 5157.2578
67091 6064 283.9590
6064 72545 5522.9678
76261 6064 9679.3379
117883 6064 1021.9590
6065 20418 355.4110
23284 6065 2476.2109
6065 31413 6700.9341
6065 45667 1326.9210
6065 45987 5804.8032
6065 110220 4723.9932
121033 6065 5242.7549
6066 18682 6256.6782
